Geneid	Length	genome_mapping/Control1.rn6.sorted.bam
Spg11	7029	975
Brpf1	4571	652
Tmem40	609	10
Dock7	6759	2292
Ptpru	5129	396
Fbxo44	1317	666
Midn	1725	1061
Phldb1	5398	4004
Elmod1	2471	373
Rnf123	4627	1537
Trem3	893	30
Cul9	7668	890
Tdrd6	6907	3
Myom1	5545	22
Lonrf3	2711	286
Bcor	6411	634
Bcorl1	6855	406
Nmral1	1016	221
Rpl3l	1336	2
Prpf8	7246	5420
Gprc5c	1857	105
N6amt1	917	150
Nsun5	1542	204
Mgst3	599	567
Fras1	13323	130
Usp46	4594	1184
Dhx15	3007	1994
Prmt9	2740	502
Fhod1	3711	1197
Spcs2	2956	2208
C2cd3	7152	630
Palb2	3571	172
Ranbp2	10277	3338
Mrps36	920	381
Ankrd50	4831	638
S100a13	484	566
Cisd2	2879	951
Lama5	11307	979
Tmem60	1370	249
Kel	2259	53
Zfp362	1889	454
Lrrc9	3485	49
Spats2	2607	585
Lima1	4204	1579
Gramd1b	2831	618
Vill	2662	13
Tspyl2	2709	973
Smok2a	1466	0
Zfp418	2715	26
Map3k10	3447	391
Phldb3	1903	113
Wdr62	4740	294
Lrrk1	6445	812
Mctp2	2619	41
Mex3b	3401	105
Fsd2	2927	1
Tenm4	8561	383
Ints4	3154	1168
Prkrir	3353	1037
Plpp4	1242	142
Fcho2	3051	1080
Fan1	3395	192
Gbf1	6369	2398
Slc35g1	1104	25
Slc16a12	1876	131
Ankrd22	714	0
Coro7	3241	2195
Trim58	1458	5
Nlrp3	3857	389
Alkbh5	1755	310
Usp22	1578	1344
Ulk2	6362	1840
Hs3st3b1	1612	9
Ctns	2010	419
Rasl10b	1244	39
Hoxb8	973	262
Tmem101	1695	388
Ghdc	2160	368
Tlk2	3686	713
Tanc2	7004	1103
Tmem104	1976	688
Mrpl58	828	443
Atp13a5	4464	122
Atp13a4	3901	45
Parp14	7087	711
Dopey2	7140	1067
Urb1	7292	573
Hunk	2145	43
Gsx1	786	2
Rbak	2923	103
Rilpl1	2030	551
Tchp	2653	595
Bicdl1	3006	112
Tmem185b	3332	557
Thsd7b	5165	68
Zbtb41	2727	170
Edem3	2899	801
Ly9	1968	7
Pld5	1720	31
Ints7	3415	667
Ugt2b10	1599	0
Cwh43	2461	1
Limch1	3918	1977
Wdr19	4315	449
Mfsd10	1371	682
Nat8l	3279	1366
Sfi1	3879	513
Bcl11a	2750	30
Fancl	1653	234
Rnf17	5146	1
Spata13	3986	548
Kcnrg	807	25
Pcdh9	5595	1250
Cln5	2033	406
Triml2	1293	0
Trpc7	3055	12
Carmil1	5007	949
Arhgap21	6637	3126
Nebl	3127	383
Zfp516	3456	326
Cep120	4586	896
Ablim3	2833	184
Frem3	6595	47
Otud4	3832	612
S100z	300	1
Zfhx4	13927	186
Samd7	1338	0
Fndc3b	3682	742
Fat4	16046	198
Aadacl2	1206	0
Plch1	5598	136
Pglyrp4	1128	0
Iqgap3	5795	1113
Rsbn1	6739	486
Ddx20	2752	400
Chi3l3	1185	0
Kcna10	1755	0
Vav3	4642	371
Slc30a7	2032	462
Ndst3	2776	28
Def6	1893	81
Fance	1854	312
Jmjd1c	8363	2444
Stox1	2937	5
Rps6ka6	2583	35
Fndc3c1	4232	7
Taf1	7085	1426
Awat2	1002	0
Mtmr1	3485	519
Hs6st2	2394	109
Med14	5076	826
Lancl3	1263	12
Ccdc120	2018	96
Shroom4	4741	133
Nxf3	1941	1
Hccs	2397	440
Nhs	5813	62
Ptchd1	2676	24
Elf4	2448	221
Stk26	1882	49
Ttc21b	3512	283
Fastkd1	3555	374
Smtnl1	1636	3
Dnajc17	1004	145
Ap4e1	3448	324
Samhd1	2327	161
Cass4	2421	52
Cdh26	2286	3
Dlx2	999	0
Dennd1a	4113	714
Dbf4	2263	91
Dfna5	2217	231
Il12rb2	2610	20
Cacna2d4	3461	6
Ccdc77	2441	154
Rassf8	1420	338
Msc	612	24
Rad54b	2804	60
Thoc2	7636	1344
Frem1	6630	55
Cachd1	4443	433
C8b	2395	0
Dock11	6660	847
Dmrtb1	1047	8
Mycl	1110	145
Tfap2e	1854	0
Ago1	7378	1133
Padi6	2052	0
Plekhm2	3268	1776
Aadacl3	1227	0
Thada	6870	481
Plekhh2	4467	212
Prox2	1782	11
Trip11	5934	869
Wdr60	3192	330
Sp8	1565	21
Macc1	2791	1
Casp14	741	0
Odf3l2	834	2
Aldh1l2	3196	229
Utp20	8733	644
Scyl2	4745	977
Amdhd1	1290	2
Nav3	7492	553
Best3	2965	2
Srgap1	3258	297
Nop2	2544	490
Atmin	4797	198
Foxred2	1998	58
Mcat	1900	207
Lrrk2	7581	588
Spryd3	2414	1176
Dpy19l1	4662	7686
Ubash3b	2585	485
Pih1d2	1304	115
Cln6	1958	703
Elovl4	1413	194
Nrk	4365	2
Trank1	8996	263
Dclk3	3249	68
Trim71	2568	0
Zfp445	6069	1284
Tnfsf14	720	12
Tmem151b	1686	60
Mcm3	2932	961
Ccdc150	3309	43
Ankrd44	6099	987
Pard3b	3612	123
Ino80d	3076	161
Tns1	6126	1679
Sgpp2	1126	51
Espnl	3000	49
Hjurp	2859	336
Mettl4	2039	63
Arhgap28	3552	112
Fam120a	4962	4162
Hhip	2542	161
Dpf3	1240	21
Ubp1	3469	1578
Supt6h	6434	3528
Frmd4a	3418	535
Rhbdl1	1512	201
Vmo1	662	12
Spata22	1226	6
Wipf2	1916	257
Gramd1c	1454	51
Rhbdd2	1168	395
Scyl3	2966	317
Gpa33	1077	0
Dusp23	453	43
Dcp1a	1806	221
Rbp3	3777	0
Ccny	1456	1004
Bend7	1288	44
Cplx4	613	0
Gnal	3024	217
Ube3a	5795	749
Ppme1	2436	1171
Trim66	4047	26
Tgfb1i1	1970	656
Pnpla1	1770	22
Cetn3	936	186
Atp6ap1l	1150	5
Elovl7	875	471
Hey1	885	192
Foxo1	2560	525
Mfsd1	2173	3074
Wnt2b	1774	49
Ndst4	2619	19
Ap1ar	2374	650
Sohlh1	1074	0
Dnajc24	801	129
Tmem87b	2141	623
Kat14	3469	394
Bmp7	2448	809
Rtel1	4237	1161
Lmbr1	2702	315
Rbm33	3734	747
Actr3b	1100	150
Cdk6	1502	133
Flnc	9049	7231
Fkbp4	2845	2020
Cspp1	4232	652
Ripk2	2582	491
Efcab7	2157	98
Raver2	2452	271
Ifnlr1	1593	53
Il22ra1	2118	0
Zbtb40	4238	245
Stxbp6	1329	237
Gsc	1158	1
Garem2	2662	62
Ankrd52	3386	907
Syde1	2256	340
Pwp1	2056	356
Polr3b	4132	418
Scrib	5547	1799
Puf60	1883	2239
Nphp3	4413	189
Pcbp4	2021	2614
Nme6	1092	205
Gpd1l	1261	387
Tmem42	1306	213
Aff3	3803	368
Prrg1	1310	273
Mid2	2631	291
Cyb5d1	687	89
C1qtnf9	1191	450
Micu3	1865	276
Ero1b	1389	173
Stk32a	1437	235
Alpk3	5055	306
Trpm5	3471	3
Ms4a15	1282	0
Tll2	3045	39
Edar	1347	33
Nup210l	5646	14
Myo3b	3760	13
Sp9	1484	6
Hoxd12	964	0
Nkx2-2	1393	406
Scrt2	918	10
Ttc39d	2309	1
Dhx57	4435	1144
Six2	1320	6
Alkbh8	2467	133
Gli1	3501	178
Zfp251	1902	214
Asb9	963	0
Glra4	1405	5
Gpr50	2012	2
Baz1b	6387	2743
Btaf1	8366	1154
C1qtnf2	1216	159
Smcr8	3274	418
Slc47a2	1686	12
Zfp286a	2961	88
Shisa6	1566	29
Pik3r5	3031	457
Nlk	3601	228
Hoxb5	1534	117
Ern1	2954	188
Slc35a5	2079	405
Mn1	3915	93
Dusp27	3899	12
Uap1	2249	1038
Fcrlb	1412	22
Slamf6	1634	22
Opn3	1751	81
Pkd2	4851	1163
Grxcr1	1075	49
Shisa2	959	17
Il17rd	2223	115
Lrit2	1650	0
Msr1	1365	1776
Aoah	1693	103
Myo7b	6568	13
Siglec15	1026	36
Dok6	1445	62
Adamts18	3774	15
Ptprh	3407	27
Ppp1r12c	3004	1539
Dact3	2803	602
Cd177	2712	11
Wdr93	2082	10
Tmc7	2181	151
Ahnak	17592	10886
Fxn	767	181
Pgm5	2850	1403
Cd274	873	75
Lipn	1197	0
Calhm3	1035	0
Msh3	3780	220
Zfyve16	5372	789
Ccdc152	876	10
Tsc22d2	4600	394
Pglyrp3	1045	0
Gpsm2	2516	364
Synpo2	4092	476
Mfap1a	1871	619
Duoxa2	963	3
Napb	897	191
Samd10	1316	112
Atg9b	2775	9
Fam126a	1798	287
Thsd7a	4935	378
Stk31	3238	0
Evx1	2310	0
Ccdc129	3146	0
Chst13	1023	3
Srgap3	3671	624
B4galnt3	2970	17
Cecr2	4478	162
Clec1b	912	10
Rergl	979	0
Lmntd1	1233	3
Sntg1	1547	89
Spaca1	982	0
Otud3	1528	140
Pax7	1512	3
Itpk1	1635	741
Cyp4f17	2145	121
Slc5a8	1902	1
Il22	540	0
Dtx3	1558	816
Fam19a5	1827	634
Odf3b	964	21
Hephl1	3405	6
Slc37a2	1521	727
Bsx	869	0
Pdzd3	2120	28
Layn	1162	182
Gfral	1185	0
Plscr5	825	5
Kif9	2373	45
Treml1	1140	34
Mreg	645	112
Fancb	2657	125
Rps6ka3	7031	1621
Cd209e	717	0
Cd84	1005	575
Il25	510	6
Idi2	540	0
Slc38a8	1299	9
Lypd5	771	2
Stard5	1202	253
Ankrd7	840	2
Nobox	1575	1
Noto	738	0
Slc15a5	1716	0
Map4k5	3305	1187
Sult6b1	1112	39
Glb1l2	2436	75
LOC100360933	700	0
Med12	6792	1615
Sgk1	2825	7557
Chtf8	3051	1084
RGD1564770	558	0
Cacna1b	9718	470
Pet100	1205	437
Tex13c	2198	0
Tmem178b	10116	1101
LOC100359907	566	1
Rpl39l	507	5
Brk1	1102	2107
Ndufaf8	453	184
RGD1559536	353	0
Coa5	3869	2210
Romo1	403	287
LOC689574	761	880
Srsf5	1180	3660
Lrrc58	1155	742
Camta1	8753	1264
Uaca	4422	1404
Ccdc179	364	0
Smlr1	563	0
Krtap19-5	201	0
Lrrc29	2307	28
Rp1	6991	0
Dcdc2c	1172	0
RGD1307443	4098	149
Gje1	618	2
Cntd1	2501	29
Oxr1	4941	2903
Grin3a	3217	112
Fam98c	1345	359
Tead1	1563	292
Cyp2b2	1885	0
Grcc10	758	362
Ccpg1os	737	84
Dgkq	4536	901
Ceacam19	2024	1
Apoo	889	297
Bdp1	1234	35
Gtpbp1	2647	561
Hdac9	3503	175
Cd300le	731	559
Eif4ebp3	634	182
Ankhd1	8107	1340
Cenps	789	222
Cd247	1709	1
Cd300a	1499	754
Dmac1	872	269
Shisa8	1896	56
Zfpm1	3088	294
Tmem262	511	0
Serpina5	2163	1
Rangap1	2768	2499
Nfatc1	4114	671
LOC100362981	312	0
Frem2	9807	32
Lyzl4	580	0
Wfdc6a	749	12
Cenpw	1601	169
Stab2	7526	37
Swi5	685	1432
Kmt5a	969	496
Tmem200c	3064	573
Wfdc11	255	4
Wfdc16	336	0
Tom1l1	2281	342
Ncmap	509	135
LOC100362690	300	0
LOC688335	300	0
Cpne1	1611	441
Cpne2	1623	455
Fosb	3251	91
Pate3	297	1
LOC100359968	306	0
LOC100360095	303	0
Il31ra	2440	7
Pcmtd1	3984	1480
Tyk2	4535	1238
Gng2	3652	1711
Pkd1	13813	2676
Snhg11	2131	1369
Ace3	2555	1
LOC100361828	321	0
LOC100360049	306	0
Kcnip1	1714	203
Ino80	6008	931
LOC100359924	360	0
Accs	1908	159
Pate-f	327	0
Pate2	327	1
RGD1565367	1989	33
Ankrd55	2977	69
Kif28p	3105	0
LOC688925	345	0
LOC100362078	348	0
LOC100360619	309	0
Pate1	378	0
Tmem232	2322	3
Kank2	4792	2100
Parn	1875	531
LOC100363294	941	4
Wac	2255	1168
Lrcol1	806	0
Pcp4	698	439
Mapk9	3770	1448
Panx1	2466	330
Mapk10	2770	750
Eloc	2303	507
Hrh3	2772	102
Snap25	2044	6036
Adcyap1r1	6428	1589
Slco1b2	3218	0
Tmem176b	1682	6978
Igf2bp2	3629	152
Grin1	4343	929
Slc12a1	4755	3
Ppm1b	5181	1359
P2rx3	3914	34
Dync1i2	2821	3412
Nsmf	2894	1307
Bdnf	6072	31
Sftpa1	1825	0
Psg19	2775	0
Ntrk3	2822	290
Agxt	1708	0
Tnnt3	1121	85
Apoe	1338	100790
Fxyd5	999	2962
Arhgap17	3416	1386
Kcnn4	1935	630
Gucy1b2	2495	5
Snurf	1469	7
Bdkrb2	4127	275
Rnh1	1869	2568
Slc8a1	6343	1832
Tg	8722	15
Adcy6	5965	1320
Gls2	2887	170
Slc25a3	1473	5731
Slc4a8	3701	164
Trpv2	2804	1177
Flot2	2727	2073
Kpna2	1978	1309
Ciita	5515	73
Sphk1	3781	359
Nr1i3	1528	126
Inppl1	4741	2162
Zp3r	2102	0
Gck	2575	2
Ddc	5198	102
Thrb	6243	365
Stmn4	1413	3346
Slc4a7	4041	396
Ndrg2	2077	12865
Nnat	1350	2594
Ntf3	1560	4
Adgrg2	4608	164
Acp5	1550	2192
Hnf4a	4691	2
Gps1	2070	1757
Tp53inp2	4035	6775
Rasd1	1569	116
Rorb	2366	174
Gpn2	1261	197
Cp	4142	6460
Kcnd3	6818	482
Zfr	5011	2929
Fndc5	2178	624
Serpina3m	1692	0
Ppp1cc	2375	3625
Cc2d1b	3353	1298
Ppfia3	4643	354
Gpr176	3824	229
Zcchc10	1168	115
Htra3	2440	3829
Atp1a4	3447	5
Tmem231	2813	136
Ap5b1	3539	253
Hoxd3	2527	44
Tmem216	1310	217
Snrpc	1071	206
Scn1b	1536	1970
RGD1304694	3211	3766
Cep295	7309	857
Cnnm4	4599	519
RGD1305645	906	90
Apoc3	651	5
Frmd6	4623	1015
Tmem59l	1485	866
Zhx2	2855	540
Ptbp1	2890	3663
Mx1	3466	416
Pfkfb1	1976	36
Faxc	1679	84
Myo9b	7092	5289
Abhd13	5283	573
Amelx	1006	0
Ppm1h	2794	768
Shkbp1	2300	558
Lrrc4b	2729	2052
Fam217a	1875	8
Svip	1179	450
Spn	3866	176
Slc3a2	2079	5067
Marcks	4180	3839
Ndrg4	3166	4590
Ncor1	8307	2404
Foxp2	6754	99
Aldh7a1	1894	1869
Gprc6a	3033	0
Fscb	2792	0
Pdp1	2618	489
Maged2	2277	1308
Trappc2b	1056	52
Nps	270	1
Dnaaf3	2160	95
LOC691807	1081	2192
Atp5mf	432	1808
Nrg1	6296	96
Arhgap35	8364	2151
Piwil4	3109	7
Fam168b	4034	2243
Ulk3	1729	181
Mink1	5008	3502
Tmem35b	1032	114
Rbm8a	1486	713
Gars	2459	2014
Capn9	2434	1
S1pr3	3606	1398
Socs6	2943	395
Cetn4	993	78
Paqr9	2297	42
Fnip1	6454	1274
Fnip2	4291	1357
Scaf11	7476	1261
Sbf1	6155	4186
Setdb1	4538	1014
Fam199x	851	53
Rnpepl1	3153	1588
Wscd2	1861	35
Slc25a45	1611	79
Abhd11	1147	235
Ociad2	1540	358
Col6a4	6344	35
Fzd7	2820	195
Nt5c	802	102
Smarca1	3748	158
Sgo2	3778	76
Fzd10	3194	521
Ago3	3149	140
Brap	3434	873
Fstl5	5095	208
Usp34	11231	1987
Ube4b	5627	2004
Kif19	3472	223
Pou2f2	1875	205
Sox4	4706	839
Usp24	10592	2076
Rai1	7599	818
Ralgapb	7867	2283
Rsad1	1259	86
Atg13	2440	1123
Slc17a4	2461	0
Tmem71	1199	24
Sik3	6248	2056
Cd101	3122	110
Ifna2	579	0
Ankrd10	2307	597
Baiap2l2	1940	51
Hist1h4m	308	1
Sf3b6	710	542
Rnf11l1	1150	468
Csrnp3	2535	84
Chd5	6528	437
Tfe3	3356	844
Pcdh11x	4384	40
Pstk	1136	227
Ttbk1	3924	208
Mvb12b	1376	974
RGD1308428	6155	1473
Ascl3	646	8
Tnfrsf11a	2718	610
LOC100362783	1054	2
Snrpe	420	124
Cngb3	3092	2
Tmem117	2781	1785
Traf1	1911	58
LOC100911576	1726	0
C1ql4	879	0
Troap	2256	360
Rbpms	1060	172
Nemp1	1656	75
Stxbp5l	3458	89
Pdzrn3	4109	1090
Unc79	8313	357
Nelfcd	2043	995
Ylpm1	6942	1577
Cd164l2	854	30
Pxdn	6550	2188
Ankrd27	4270	392
Jade3	2502	71
Tas1r2	2532	0
Sox5	2815	63
Col26a1	2724	10
Sdr42e1	2634	65
Ahctf1	8489	1198
Prr9	811	0
Ndufa4l2	943	80
Mnx1	1855	7
Zswim8	6026	902
Fbxl14	3814	373
Tcap	958	13
Pknox2	3300	202
Zfp180	3926	799
Pstpip2	1543	182
Casc4	3870	2379
Hmcn1	18310	372
Thoc7	1391	651
Cdk13	5958	951
Spock1	1500	1424
Abo2	1005	0
Sptssb	2232	41
Cthrc1	1216	344
Ces2	1733	0
LOC100361793	333	0
Ppp1r21	3116	778
Wdr82	3370	397
Tmem120b	1600	144
Zc2hc1b	720	0
Vwce	2622	2
Arhgef40	6118	1777
Klk1c3	817	1
Eya4	3586	222
Galnt11	2667	921
Slx4ip	1422	65
LOC100365008	517	199
Snrpa1	1039	442
Mycbp	1536	429
Tssk4	1432	10
Ddx55	2343	297
Map7d3	2866	163
Hsh2d	2176	58
Txndc5	2626	3988
Fhod3	5330	586
Prelid2	842	30
Zfp697	1695	10
Vsig10	3129	172
Zfp74	3070	16
RGD1563365	1189	220
Nxnl1	654	4
Taf3	4725	311
Lpcat2	1918	692
E2f4	2020	695
Ddb2	1839	171
Znhit1	893	374
Cyp4f37	2305	7
Cyp2c24	1989	0
Hoxa13	1412	0
St6galnac5	1904	16
Scube3	2985	38
Astn2	4229	231
Tbcd	3869	1328
Ldlrad4	2000	340
Mki67	9880	2638
Nckap5l	4688	770
Anks1b	5546	1025
Cpamd8	3551	1
Pcdh15	4656	138
Cux2	5092	280
Nkd1	2556	2081
LOC100910996	1091	420
Acot11	2052	172
Epm2aip1	7349	2497
Prmt8	2012	69
Dhrs7	1278	673
Zfp496	3671	743
Kirrel2	3364	10
LOC689589	736	0
Hs6st3	1896	30
Evi5	5821	1397
Slc9a9	3476	848
Phf20l1	5437	844
Adamts10	4066	2105
Dhx34	3552	417
Gbx1	1831	5
Igsf21	1921	129
Zfp397	2027	122
Themis2	1974	168
Evi2b	1618	465
Gtf2ird2	2943	159
Ints6	4044	536
LOC100365773	2753	65
Ttc30a	2893	64
Spen	11790	1300
Ctnnd2	4653	1359
Prdm11	3755	65
Styx	1208	138
Mms19	3472	814
Dhrs7c	1138	0
Angptl8	877	22
Crebzf	6311	973
LOC100365921	1499	248
Casp6	1582	99
Dlgap3	3876	163
Sec16a	8889	2810
Timm9	912	278
Hmgn5	1961	0
Krt71	2154	7
Ndufaf6	1035	81
Chmp4bl1	1038	1394
Prrt2	2522	695
Hmgcll1	3162	169
Tsfm	1135	269
Rps27l	698	785
Smim12	981	201
Lyrm1	1242	145
Trim34	2566	439
Srebf1	4435	1359
Nfkb1	3956	1177
Sfrp1	3892	527
Ncoa6	6694	1377
Prkd1	2757	301
Otof	7117	122
Prkcq	3370	381
Epm2a	1142	48
Pde4c	2161	19
Med23	4727	997
Ngf	1075	64
Arfgef1	6945	1734
Ascc3	7446	801
Cep162	5441	298
Hmox2	1946	1218
Srrm2	9051	14218
Crebrf	6459	996
Rbm26	3502	896
Kdm5a	11192	1603
Cyc1	1195	2024
Smim15	2502	842
Dbnl	2295	2880
Ndufa13	472	1056
Kdelc1	1979	345
Nek6	2360	2416
Sec23b	2758	1180
Cyb561d1	1737	152
Rps5	765	5417
Park7	2256	2431
Tnnt1	944	41
Apoa5	1853	21
Haus7	1367	370
Pja2	4714	4814
Slc30a6	1913	273
Irak1bp1	1077	74
Bcl11b	5419	46
Eif3f	1263	3192
Rasef	2404	22
Iqsec2	5069	600
Map10	2793	49
Srrm3	3549	347
Apex2l1	1551	0
Bfsp2	1549	57
Smad2	2783	615
Ccdc182	789	2
Hnrnpc	1800	190
Mcpt1l1	1032	0
Map3k5	4144	352
Tmem247	742	1
Ptger1	1924	303
Runx2	5667	438
Abca8a	5647	3724
Pnpla3	2759	95
Polr2k	504	377
Enho	952	235
Med7	1172	212
Zfpl1	1304	410
Jund	1680	1837
Armc3	2754	31
Rgs21	473	0
Ppp6r3	4793	2219
Cebpa	2673	1043
LOC102551365	573	0
LOC102550396	540	0
Malrd1	6468	2
LOC102547344	408	0
Ac1576	1183	52
Cryaa	1175	5
Map7d2	2152	474
LOC100909648	1450	0
Ovol3	1974	0
Clock	9294	1479
Gpr52	3325	11
Slc1a3	3935	3255
Dbp	1660	986
Mtfr2	1906	247
Frg1	1113	289
RGD1309028	1401	0
Trim15	3827	154
LOC100361083	4163	249
Fbxl21	1968	150
Oaz1	1049	5940
Kiss1r	1502	12
Tpm3	2832	5629
LOC102552805	3612	50
Atp12a	4447	1
Azin1	4344	4193
Cebpb	1429	317
Crhr1	2575	123
Odc1	2406	2045
Alkal1	569	0
Elavl2	4784	288
Ush2a	15850	12
Tmigd3	1347	0
LOC100911796	1815	0
Adora3	1815	0
Otulin	3311	960
Kbtbd7	4130	97
Col16a1	5212	3358
Safb2	3236	1700
Taf13	1363	895
Ssna1	929	448
Tmem265	1162	107
Dlgap1	6634	401
Hid1	3232	1009
Zbtb4	5748	2055
Vezf1	4458	1566
Cnbd2	2266	52
Prss38	1498	7
Spag11bl	398	0
Rpl26	547	1151
Llgl1	4261	2548
Mrln	434	4
Smpd5	1924	34
Nat6	1424	713
Peg3	8683	4083
Nfe2l3	2389	134
Tmem220	1255	110
Aftph	3749	1024
Tmcc2	3516	1650
Ehbp1	5105	651
Synpo2l	4538	16
Qtrt2	2931	114
Srrd	1116	53
Dcaf6	3133	755
Epgn	1782	2
Fam184b	4988	46
Diaph3	4488	413
Fam8a1	3792	1313
Mcur1	1031	166
Rprd1a	4343	873
N4bp1	6399	854
Afap1l2	4000	744
Gdpd3	1019	4
Kctd19	2958	53
Depdc1	3327	148
Birc7	1180	68
Ybx2	1555	35
Cluh	5339	2211
LOC100911068	3762	117
Golga7b	1040	97
Hnrnpul2	2378	2344
Syde2	5596	406
Lmnb2	3563	572
Dscc1	1527	106
Rhpn1	3337	924
Stoml1	1987	414
Xrn1	5523	486
Dpp9	3313	1449
Eda	4917	57
Gbp4	2560	88
Hypk	609	756
March6	6258	3765
Helz2	10042	381
LOC100911664	3715	1607
Edem1	5707	3255
Dpy19l4	4029	566
Dsel	5714	289
Inip	3259	527
Acot6	1578	3
Phgr1	451	0
Pibf1	2845	277
Nudt7	1100	122
Wfdc8	714	5
Pgd	2127	3603
Rps27a	1090	5644
Samd11	2114	139
Bivm	3295	466
Thbs3	3155	401
Mpeg1	4272	16265
Rcor1	5156	856
Myh9	7421	44
Flt3lg	1088	148
Oxld1	791	107
Tnfrsf13b	821	5
Palm2	2499	42
Arl4c	3425	1063
Plin1	2025	6
Hnf1b	2744	6
Nes	6212	1150
Ahr	5278	332
Zeb1	5108	3056
Ap1b1	4023	3602
Cacna1g	7777	474
Pigbos1	1246	101
RGD1565725	2612	0
Aurkc	1427	179
Hoxc10	1868	88
Hoxc11	1915	0
Txnl4a	734	240
Kcnj1	3411	1
Sbp	1446	0
Hoxa1	1333	0
Flt1	10798	1392
Kcnn2	2069	99
Nlrc4	3441	193
Proz	3562	2
Lama4	6051	2276
Tagap	2868	429
Sec24d	3889	1380
Osbpl8	6638	1035
Ccdc151	2200	25
Actr8	2074	586
Epc1	3761	780
Prrt3	4342	176
Muc19	19996	0
Fetub	1740	8
Casr	4511	22
Chi3l1	1762	1243
Baiap3	3710	356
Nexmif	11124	102
Mrpl17	1179	1815
Lilrb3a	2499	0
Rps9l1	926	0
Mboat7l1	2289	0
Tsen34l1	1356	0
Lilrb3b	2499	0
Nphp1	2330	328
Mpz	1991	11068
Hist1h2ah	498	2
Hist2h2aa3	528	5
Ldhb	1418	3736
Mdh1	1878	4891
Stath	301	0
Zfp580	1102	222
Srrm5	1736	8
Bricd5	993	0
LOC684107	756	0
Zfp36l3	3330	0
Ddhd2	2161	909
Oprk1	4739	48
Oprl1	3033	125
Tnfsf8	714	0
LOC102548478	411	0
LOC103695172	700	4
Ctcfl	3233	0
Pctp	1951	283
Dio1	2095	22
Eid2b	1735	183
Tceal5	1137	61
Rsl1d1	1951	0
Rsl1d1l1	1951	0
Mfsd14a	1857	0
Eif5	3694	3630
Gzmbl3	788	0
Hmgb2l1	1064	0
LOC100360846	717	0
LOC100364523	1356	0
LOC102548514	2311	0
LOC102549471	3088	170
LOC102553861	909	0
LOC102557319	2065	1
LOC103689947	1620	0
LOC108348108	2456	0
LOC108348453	1037	3
LOC304725	3879	26
LOC681544	1637	0
Usp9y	9722	0
RGD1309291	2560	0
RGD1309489	3802	66
Srrm4	4822	44
RGD1560854	3097	445
RGD1561560	1575	0
RGD1562196	982	2
RGD1562462	724	1
RGD1562844	1614	0
Oip5	2636	169
LOC682870	2707	133
RGD1566325	1769	134
LOC688801	884	19
Setd3	2773	2275
Adnp	7072	2385
Chd8	8400	1852
Tmem45al	1580	41
Agbl4	2872	27
Txnrd1	3650	2052
Rad52	2032	178
Myof	6748	3000
Dcaf1	5491	691
Lnc016	4944	39
Acp2	2042	1302
Sacm1l	3443	1476
Adora2a	2486	102
A2m	4574	9517
Acaa1a	1526	651
Acr	1504	8
Adrb2	2043	136
Afp	1986	2
Agtr2	1092	2
Aldob	1562	3
Aldoc	1581	11940
Akr1b1	1339	2422
Apc	8582	2915
Apeh	2361	902
Ar	4136	33
Asgr1	1183	230
Atp1a1	3636	10270
Atp1a2	5132	14618
Atp1a3	3559	7324
Atp1b2	2978	15725
Atp2b2	7020	1223
Atp4a	3105	6
Atp4b	1484	0
Atp7b	5506	101
B2m	1829	17730
Brca1	5607	258
Tspo	840	1423
C4bpa	2311	1
Cacna1c	8257	352
Calm3	599	3515
Camk2d	2301	1400
Cat	2541	3385
S100g	405	0
Cbs	2523	231
Cd53	1709	3178
Cgm4	2283	7
Chgb	2539	1021
Chrm3	4086	38
Chrnb1	2276	29
Ckb	1430	23790
Ckm	1438	6
Comt	1643	4658
Cpb1	1402	0
Prl3b1	835	0
Ctrb1	792	3
Cyp11b1	2669	0
Cyp11b2	2695	0
Cyp1a1	2616	7
Cyp1a2	1859	1
Cyp2a3	1675	0
Ace	3424	817
Drd1	3426	46
Drd2	2747	46
Edn1	1390	134
Edn2	1135	0
Ednra	4595	465
Egr1	1527	482
Cela1	1107	68
Cela2a	908	19
Ets1	5031	1181
Fabp1	488	0
Fancc	2461	104
Fbp1	1454	9
Fgg	1529	1
Foxg1	2811	0
Fst	2202	55
Fuca1	1489	3314
Gad2	1963	150
Gc	1658	1
Gfi1	2408	4
Gja1	3132	6872
Glra2	3173	27
Glud1	2975	6683
Got1	1998	1638
Grik4	3310	778
Grin2a	4717	37
Grin2b	5259	29
Grin2c	4388	516
Nr3c1	6327	2353
Gstp1	769	2962
H1f0	1856	3061
Hist1h1t	745	2
Hmox1	1548	16503
Hoxa2	1634	2
Hp	1197	243
Hprt1	1232	592
Hsd3b5	1949	0
Htr1a	1269	10
Iapp	282	2
Ibsp	1934	1882
Igfbp3	2407	6734
Il6	1045	9
Inha	1399	66
Irf1	2040	385
Ivd	1715	921
Klk1	786	0
Lalba	480	7
Lepr	3635	623
Lipc	1718	1
Lpl	3031	854
Mbl1	1192	0
Me1	3074	2302
Mpg	1027	173
Muc1	2303	79
Myc	2341	571
Myh3	6035	20
Mylpf	645	33
Myl3	902	0
Nefh	3843	5884
Mme	3465	118
Nf1	9146	1578
Ngfr	3260	865
Nos2	3793	13
Nppa	814	16
Npr1	4068	610
Npy	565	219
Omp	551	1
Oprd1	1417	6
S100a4	486	4025
Pah	2015	4
Serpine1	3063	3494
