Geneid	Length	genome_mapping/High_6620c1.rep3.RNAseq.mm10.sorted.bam
Atg101	1230	2404
Yeats4	1408	1785
Lhfpl5	1247	12
Gcsh	1247	4622
Upf3b	2344	2121
Ino80	6353	3885
Arl13b	3540	1368
Gar1	1271	2260
D10Wsu102e	3509	3237
Washc2	4297	9902
Stx19	1188	22
Mrpl24	949	2532
Pate6	1334	0
Rpl39l	805	8
4930591A17Rik	735	0
Inka1	1061	64
Ebpl	2077	992
C2cd6	7528	0
Hyi	927	1437
Denr	2236	5218
Fam135a	6467	3686
Leprotl1	2585	4317
Ndufb4	454	562
Rnaset2b	1013	134
Urm1	2143	2548
Rnaseh2c	646	1651
Tmbim4	808	4084
Coa3	718	1933
Gsto2	1394	76
Fam98b	1861	2204
Nudt21	1111	1590
Fam166a	1126	0
Efcab2	3665	679
H2al2a	542	0
Gtsf1l	880	0
Rpa3	638	969
A930018P22Rik	819	8
Babam1	1592	4351
Ggct	1362	828
Art4	2384	72
Ift80	4090	1204
Trmt12	4133	594
Agpat4	1910	2263
Zdhhc21	8763	2911
Dnaaf1	2821	2
Toe1	2008	1239
2310057M21Rik	5308	557
Mto1	2364	868
Fam114a1	2949	3220
Lypd2	492	0
Aph1c	5185	258
Nudt22	999	661
Blvra	1170	1898
Golt1a	1842	329
Ndufb10	676	5991
Tmem174	2252	0
Mettl26	811	1510
Ndufs3	949	4108
Mul1	3732	2229
Aspdh	966	345
Gabarapl2	980	2449
Etfb	904	5922
0610030E20Rik	4634	2447
Rab14	3081	13373
Ndufa8	795	4775
Zfp414	1207	1192
Mogat1	1206	0
Sycn	557	0
Ankrd13d	2141	453
Dusp23	1417	303
Ppp1r14a	531	116
Mrpl14	618	1709
Tmem126b	858	333
Mob1b	3171	2203
Phf5a	1648	2311
Card19	804	5076
Slc46a1	1974	424
Zfp579	2159	926
Ndufaf4	3632	1094
Tspan11	4209	720
Mrpl53	620	1259
Ints1	7113	9549
Ciao2b	680	1690
Mrpl13	786	2726
Trir	1013	8675
Col6a4	7439	6
Dpm3	497	1376
Mrps18a	864	2314
Cdc42ep2	1491	2783
Lamtor5	883	2200
Tmed10	3526	14198
Mocos	2884	1615
Syf2	1276	3949
Ube2c	931	3191
Eola1	1057	874
Mthfd2l	2245	1136
Cfap57	4010	15
Fbxw9	1842	3441
Agpat5	3829	2891
Myct1	2779	234
Ss18l2	517	613
Tm2d3	1003	1349
Smyd2	1608	4900
Klk5	1239	0
Krtap4-2	971	0
Fitm1	912	98
Lce1e	712	0
Hddc3	860	273
Ppp1r27	775	32
Upk1a	1308	92
Gtf2f2	1467	1410
Rabl2	1646	478
Cilp2	4022	24
Dhrs1	1471	3060
Lurap1l	1699	6685
Lce1b	647	0
Arl8a	1702	4859
Dus1l	1909	2730
Mrps18c	502	1439
Mybphl	1276	52
Krtap4-6	918	0
Ms4a6d	1371	2096
Pdgfrl	1533	928
Prr32	1109	0
Ubqln1	3686	9236
Cmc2	1440	716
Ppil1	1215	2566
Pdcl3	1706	3487
Mrpl52	412	2157
Gkn3	793	973
Ubac2	2154	2591
Cd177	2714	368
Rasl11a	1126	259
Hint2	591	1054
Ubap2	4369	6976
Ptcd2	1675	1880
Rasl11b	1768	1571
Chmp2b	1907	5238
Pink1	2366	10103
Fam216a	1362	1336
Srrm4	7475	397
Ngdn	1200	2172
Cdan1	6384	1701
Eif1b	917	1614
Dcaf12	3454	3958
Tamm41	1166	908
Ssu72	1451	3447
Zfp580	1102	230
Cts3	1442	0
Sectm1b	2322	1
Thap7	1164	1076
Spcs1	1006	4586
Snx15	1591	1798
Smdt1	585	4204
Zg16	682	12
Isca1	1915	3443
Atp2c2	3223	1232
Ovol2	1533	6
Pnlip	1498	6
Chac1	1570	732
Tcim	1775	3456
Ebna1bp2	2960	5106
Triap1	1066	1559
Zc3h15	1962	6954
Sult1c2	1465	1079
Oxa1l	2534	4266
Tmem160	815	1532
Stoml1	2268	1532
Snrpd2	488	3871
Alkbh3	1231	1652
Adh6a	1341	0
Eci3	1346	24
Tusc1	1364	273
Vstm5	1988	1295
Cd209f	1109	124
Slirp	419	708
Gsdmd	1776	6582
2200002J24Rik	610	45
Ccdc124	911	4251
Comtd1	2241	206
Rhebl1	1213	338
Manbal	1107	2330
Bola1	729	1169
Fcmr	1491	50
C1qtnf2	1211	108
Tmem256	431	1644
Erp27	953	25
Kmt2e	7227	8897
Mcemp1	1132	788
Dhx16	3390	4957
Ptms	1155	27109
Dnajc24	1198	789
Ddah1	3747	2921
Cryzl1	1792	2152
Snx6	1879	6920
Zfp688	1016	429
Gtpbp4	2565	4963
Pdzph1	4174	0
Zfp397	5486	2922
Kctd5	2457	5131
Rfc3	1215	1452
Krt5	2205	16
Rps27	575	165
3300002I08Rik	648	30
Glipr1l1	896	0
Odf3	924	3
Cmtm2a	1084	0
Cst13	765	0
Lrrc46	1298	28
Asb9	1128	0
Dcps	1194	1676
Efcab9	767	5
Pacrg	1355	97
Izumo3	1263	0
1700001L19Rik	1808	0
Hmgb4	684	0
Fam24b	676	6
1700007K13Rik	804	0
Lelp1	870	0
Pfdn5	678	5538
Ccdc54	1296	0
1700008P02Rik	788	0
1700008O03Rik	911	3
Smim23	606	0
Cst12	537	0
Spaca4	710	57
1700012P22Rik	972	0
Ms4a20	1194	2
Smco2	1268	0
Btbd9	6857	2678
1700013G24Rik	1036	0
H2bl1	476	2
Tmem89	538	10
H2bfm	1049	0
1700018F24Rik	1119	0
Plac8l1	763	2
Ssmem1	1597	16
1700016C15Rik	749	552
Dennd6b	4611	1437
Prss56	2179	2
Clic3	799	2292
Krtap4-13	819	0
Bap1	3406	5478
2300009A05Rik	598	417
Ndufaf5	2732	451
Dydc1	995	0
Klk12	930	2
Esam	1865	2075
2310002L09Rik	2158	299
Krtap26-1	973	0
Avpi1	976	4217
Ten1	902	735
Lyg1	798	0
Capns2	1015	12
Wdr5b	1785	269
Nkpd1	2753	12
Klhdc2	1946	5536
Nmrk2	1840	275
Mfsd3	2169	527
Hjv	2021	762
Gpx8	1016	1654
Odam	2024	0
Afg3l2	3114	10115
Mtfmt	2042	689
Sec24d	3857	7541
Ovca2	2642	402
Lce1d	678	0
Khnyn	5962	4436
Enho	1247	378
Cd164l2	986	8
Tmbim1	2309	10999
2310061N02Rik	792	0
Ddx51	4846	3450
Krtap1-5	1040	14
Ccdc115	1705	1587
Il1f8	790	0
Hddc2	718	961
2310057N15Rik	1026	0
2310079G19Rik	879	0
Col22a1	6128	8
Tecr	1174	13439
Trip13	2267	1261
Def6	2277	727
Smyd3	6878	839
Gemin7	763	1726
Nup37	1369	907
Ttl	4562	1689
Dph5	1567	824
Tm2d2	1281	5117
Pold4	967	581
Zswim7	752	336
Zfp511	1100	813
Leng1	2213	700
Mrpl12	981	4319
Tnfaip8l2	1116	442
Fam174c	651	226
Ms4a6b	1687	754
Ceacam13	1085	0
Anxa13	1238	3936
Med30	871	1507
Tmem147	868	3273
Cdc42ep1	2542	6286
Prss32	1460	11
Mzb1	906	60
Glod5	672	245
Polr2f	569	4360
Eif1ad	2469	2718
2010003K11Rik	1167	120
Ttc39b	8764	6134
1810065E05Rik	925	0
Ndufa11	2661	2653
Snrpf	813	428
Coa7	2876	839
Rnf157	4655	496
Polr2i	690	955
Taf1d	1699	2952
Cenps	930	148
Trmt10b	2023	653
Scrn1	1777	588
Dnaaf2	3390	893
Rpp25l	839	678
Spaca9	671	71
Manba	3674	5179
Tspo2	935	2
Cmtm8	1064	685
Prpf4	5237	1868
Ccdc89	2353	34
Sdr9c7	2849	42
Ctag2	857	0
H1f7	1326	0
Zdhhc25	1368	0
Lysmd2	1200	540
Ube2q1	3081	5817
Ifi35	1360	974
Sfxn1	2810	9132
Nbdy	856	819
Rpf1	2612	2157
Mettl7a1	1883	5114
2210016F16Rik	2822	2053
Lipn	1502	14
Fam162a	681	4761
Cd209g	1085	28
Ctsll3	1332	0
Taco1	1774	771
Gorasp2	2484	11698
Poc1a	1707	328
Rnf168	4465	2112
Ufsp1	996	308
Psmd1	3256	14116
Chp2	1171	71
Ly6g6e	1137	0
Afap1	6617	4135
Gcc2	6511	5034
Fuz	1698	463
Cactin	2724	4215
Iyd	1547	492
Ube2cbp	1828	263
Basp1	1855	11107
Isl2	1851	26
Steap1	1216	1816
Fndc5	2763	630
Psg21	2159	0
Spdl1	2510	546
Ttc9c	3470	2419
Lrrc28	4261	656
Calml3	1426	0
Arpin	2184	2907
Polr3b	4969	2692
Rufy2	7374	1611
Draxin	5200	150
Taf15	2052	4892
Mpc2	806	2531
Wdr77	3553	5953
Atad2	5683	2571
Mipep	3581	1324
Pnma1	2359	71
Atp6ap2	2368	7637
Eef2kmt	2140	1201
Lca5	4782	259
Glipr2	2019	865
Lrfn2	3001	0
Chrnb3	4589	0
Tmem242	971	2684
Slc25a33	1877	1092
Wars2	4388	1259
Cpm	5195	420
Pak4	2898	3598
5730455P16Rik	4536	2286
Ecd	3125	2933
Zfp398	3478	513
Fam241a	1603	1556
Med26	3039	1161
Dcp2	8643	3214
Naa30	4429	1647
Actr8	2121	2231
Zcchc8	4286	3352
Sik3	6287	5367
3830403N18Rik	1020	8
Hrct1	913	582
3830417A13Rik	1649	18
Nup205	6228	6082
Pvr	2888	3399
Gpr137c	2444	59
6330409D20Rik	1118	16
Ppp2r2b	2857	350
Cwf19l2	3953	1668
Prdm5	2795	242
Serpinb7	1887	6
Klhl30	3020	521
Usp38	4685	3049
Cep192	8093	3996
Pgrmc2	3007	5661
Cfap43	5947	88
Arrdc2	2346	1650
Krt34	1608	0
4921507P07Rik	2334	220
Krtap31-1	971	0
Ldhd	2895	5951
Slc22a16	2243	0
Krt28	1489	10
Lrrc63	2519	0
Spata16	2103	0
Ak6	990	865
Fam71d	1778	4
Lpcat2b	2782	1
4921504E06Rik	2004	0
Tex47	1046	0
Speer4f1	1232	0
Wdr20rt	2228	0
Ccdc178	3335	0
Tex19.2	2046	0
Psd3	11804	3063
Pgm2l1	8626	1018
Ccdc105	1718	0
Cabs1	1490	0
Fancd2os	1358	2
Ubqln5	1911	0
Potegl	1842	2
Spef1	2264	797
Naa40	3275	2359
Prss41	1112	38
Speer3	1191	11
Tmem30c	1382	1
Selenoi	6806	10635
Zbtb46	3334	315
Tekt3	1739	0
Hsfy2	1401	0
Rimklb	4017	0
Adam30	3536	0
4933412E24Rik	1753	0
Gpr39	2689	1113
Tex52	1092	18
4933416I08Rik	1256	0
Zfp626	5329	786
Zdhhc11	1517	0
Nbas	7240	2734
Nipbl	10762	8001
Fbxo24	2159	93
Iqgap2	5771	8558
Otud1	3549	1662
Cage1	2858	52
Dym	2479	3149
Enkur	1199	220
Dmrtc2	1619	0
Spata24	969	221
Poc1b	2924	1195
Noxred1	1412	19
Ccdc57	3390	428
Taf3	4805	1891
Rnf148	1242	0
Rassf8	5407	5656
Tchhl1	2066	4
5430402E10Rik	798	0
Krtap7-1	621	0
Krtap28-13	992	0
5530400C23Rik	647	0
Fam83c	2335	43
Dhrs2	1273	0
Amtn	1022	0
Ankrd40	3763	4288
Krtap2-4	830	0
Ccdc191	3643	844
Obox1	1217	0
Alpk1	4795	850
Bbs7	2598	568
Vps35l	3577	4455
Cyp2u1	2331	163
Grap	1599	252
Ggt6	1822	302
Fam110c	2670	2051
Izumo4	938	616
Mcm9	4662	680
Sval1	617	0
9130008F23Rik	2159	1089
Ceacam20	2895	0
Snx20	1434	443
Arl14	1200	1216
Krtap5-2	1474	0
Mettl7b	1227	1447
Atraid	971	3421
Atp5h	574	7707
Galnt14	2467	6
Pnpt1	2657	1922
Ubiad1	2981	1024
Csnk1d	3749	14632
Syde1	3288	3127
Mus81	2421	862
Dram1	2807	1327
Cdc40	3365	1887
Smug1	3611	1492
Stk11ip	4458	2371
Lrwd1	2179	2937
Ulk3	2826	1660
Rhpn2	3439	3451
Gtf3c2	4551	8407
Dhdh	2747	839
Cpn2	4582	3830
Selenoo	2428	1716
Vwa8	7195	4235
Amdhd1	2421	1468
Raver1	3453	1211
Vwce	4543	515
Bbs10	2753	223
1300017J02Rik	2275	3952
Tha1	1840	493
Slc16a14	2349	116
Trnau1ap	1130	1666
Cpa4	2738	0
Ints12	3083	2471
Chst13	1651	311
Mtfr2	2307	116
Tmem50a	1096	6230
1700001F09Rik	883	16
Lrrc34	1840	7
Ddi1	1520	4
Pdilt	2139	13
Csl	1954	12
Dcaf7	5749	6743
1700003E16Rik	2050	34
Osgin1	1976	5788
Tekt4	1532	0
Tcp11x2	1776	0
Btbd35f1	1955	0
Pdia6	2146	22182
Dpep3	1681	94
Wfdc3	820	42
Cfap52	2201	66
Zswim2	2062	0
Tex44	1721	0
Fam217a	2395	2
Thegl	1719	27
Cfap45	1822	188
Efhc1	2208	33
Fam83d	2260	1019
Acsl5	3151	19160
Coq2	1712	2712
Faap100	3175	1257
Ppm1j	1720	638
Krt33a	1679	4
Tmem106b	6082	16333
Cand1	8209	9485
Cldn23	1851	162
Haus5	2195	922
Jsrp1	1116	220
Dus4l	1768	433
Rpap3	2260	1864
Borcs6	1802	1230
Tube1	2929	162
Itfg1	3355	5466
Xrcc4	1547	904
Endod1	4470	2594
Tmem94	4996	5032
Cers5	2010	4058
Napg	3483	2751
Rnf135	1964	515
Ints11	2347	2775
Castor1	1574	512
Nkiras2	2013	1061
Wdr73	2587	1360
Zswim1	2701	568
Rbpms2	1956	816
Zdhhc13	2407	1523
Prr23a3	1814	0
Tmco6	1815	1120
Acad10	3621	1079
Ddx28	1871	1425
Esco2	2899	502
Rpusd4	1797	1135
Ddx54	3931	10747
Cnot11	3267	1917
Cnn3	2003	25971
Fthl17a	840	0
Smg9	2232	2354
Slc25a35	1827	88
Fbxo22	2102	2895
Tmem38b	2861	1989
Btbd17	2260	129
Tedc2	2225	804
Slc35f2	2568	24
Trmu	1520	951
Slc39a4	2244	8344
F11	2246	856
Cotl1	1639	7336
Chaf1b	1913	1533
Anks4b	2030	842
Gcnt3	4301	8908
Cyp2c55	1989	4
Entpd8	2306	561
Ugt2a3	2117	716
Cracdl	4361	3989
Tmem68	2817	1073
Dusp11	6434	7059
Jmjd8	2092	667
Trub1	6395	1407
Pygo1	8320	365
Chst14	2087	1176
Cep89	3940	1399
Frmd6	4662	5314
Rfc5	1730	1960
Zfp157	5304	860
Cenpn	1768	480
Pgm1	2334	10029
Egln3	2676	7605
Tmem163	2517	561
Dhx36	4975	5584
Thumpd2	1856	280
Mfsd8	3158	853
Klhl35	1952	23
Scaf11	7724	14798
Fbxl20	8607	5370
Supt7l	2677	1381
Mtrex	3309	4242
1700001P01Rik	624	15
Spata31d1a	4277	0
1700021F07Rik	641	0
Zfp558	3887	145
1600014C23Rik	518	18
1700030K09Rik	2427	888
Tram1	2943	9374
Lrrc8e	3878	264
Cda	809	1355
2200002D01Rik	507	4871
Fam186a	621	0
Sh2d4a	2767	3742
1810062G17Rik	911	163
Lsm11	6453	823
B3gnt3	2102	12145
Cyp2c65	1941	187
Brf1	2755	4166
Fryl	11470	8839
Cyth4	2791	1937
Kifbp	2472	2049
Xpo5	5052	5557
Klhl40	2455	530
Wdr89	2981	225
Dusp3	4203	4779
Ptar1	2064	620
2210016L21Rik	1320	2760
Psca	856	662
Rbm12b1	3284	367
Pinx1	1351	685
Kcnmb2	2919	0
Sgo1	3609	877
Lrpprc	4621	6162
Rbm33	9501	7915
Ttc30b	2613	803
Ceacam18	1937	7
Rab38	1577	364
Htatsf1	2974	4407
Prcp	2964	1640
Immp1l	955	1018
Fgfbp3	1756	202
Pip4p2	2280	2142
Col16a1	5206	2107
Aldh1b1	2302	908
Exosc6	1326	2272
Lrmda	911	36
Utp14a	2431	1594
Pcbd2	546	568
Ppme1	2361	3427
Pdia5	1809	2477
Pih1d2	1259	50
Anks3	2483	2712
Hspa12b	2943	375
Ccdc12	821	2433
2700097O09Rik	1204	359
Skida1	4363	214
Zfp518a	6840	1161
Angptl1	2191	63
Tmx1	2320	5661
Ttc39c	2385	1731
Rspo3	2396	80
Ndc1	4574	2274
Ttc19	3436	1495
Mon1a	2095	913
Mblac2	3881	527
Rtl8c	952	170
Bbof1	2190	75
Yju2	1313	768
Ccdc13	2640	0
Setd5	6535	10453
Anln	5421	6115
Ccnt2	3514	3456
Zfp493	3272	69
Kremen2	2117	21
Ttc9b	904	0
Glrx5	1002	4644
Camk2n2	1282	136
Fut11	3344	1537
Ppil6	1070	44
Pmpcb	1596	4462
2900092C05Rik	851	0
Rflna	1677	261
Cavin3	1026	4067
Trip11	6448	3051
Prrc1	4801	4264
Cenpv	1034	1087
Gulp1	2976	250
Larp1	6615	13545
Tm7sf2	1479	1133
Fezf1	2308	2
3110082I17Rik	1461	1828
Bmper	3806	1454
Prl8a1	864	0
Ceacam5	3248	0
Ccdc18	4657	290
Cib4	768	0
1700037C18Rik	1097	79
Cabcoco1	1238	60
Rhobtb3	4937	2664
1700034I23Rik	2306	9
1700031F05Rik	1360	0
Lrrc69	1210	14
Calr3	1863	663
Actrt2	1440	0
Actrt1	1339	0
1700056E22Rik	967	158
Col20a1	4189	340
Phospho2	2104	1080
Cmtm2b	883	0
Prss52	1023	1
Pebp4	1298	13
Fam177a	3841	0
Nipsnap3a	1099	0
Tepp	885	12
Zfp763	3385	308
Rasip1	3152	863
Aldh3b3	1999	1
1700066M21Rik	3007	504
Kif2b	2270	0
Samt3	1048	0
Speer4b	1977	0
Nudt16l2	871	0
1700094D03Rik	3085	455
Dusp21	823	0
Marveld3	3205	806
1700125H20Rik	975	2
Cybrd1	5208	3174
Thoc3	2326	2742
Rec114	883	99
Wdr75	2972	3227
Tex19.1	1739	2
Zbtb8a	2229	482
Bloc1s2	897	1819
Glipr1	1081	1702
Ndufaf7	2303	1444
Dppa2	1941	8
Mvb12a	1062	3366
Krtap21-1	748	0
Lce1c	724	2
Cst6	3951	44
Lce1a2	715	0
Lce1l	670	0
Kprp	2729	2
Fcf1	716	2834
Haus7	1365	1667
Cby1	1119	974
Man2c1	3221	3765
Gadl1	3652	12
Ttc7	4615	4628
Micu2	2310	4831
Tex36	915	0
Satl1	2412	3
Mfsd12	3971	1581
Ppp1r21	3135	3135
Klk9	1475	4
Ankrd42	2782	212
Fam122c	1037	0
Ift57	2540	1225
Ccdc175	2630	0
Jakmip3	5574	4
Rap2b	4197	2492
Fcho1	3403	1690
Phf19	3743	597
Traf3ip1	3500	1422
Nphp3	6426	1004
Rin2	4657	4557
Esyt2	5541	23293
Ttc21a	4182	18
4931406B18Rik	3970	11
Lmntd1	1534	2
Slc7a13	2134	0
Paqr5	3500	1899
Npl	1403	304
Pop7	792	925
Gga2	4891	1962
Dcaf6	3305	3506
Rbm19	3952	2387
Cbx6	5449	8204
Acoxl	2861	10
Tmem43	2899	8085
Krt80	3067	3598
Dmgdh	2979	2719
Cyp2s1	2623	15729
Lonp1	2966	16201
Dock8	7810	3173
Acot12	3049	809
Cmtr1	6380	294
Josd1	3394	3578
Nudt9	1492	5859
Gtsf1	722	12
Crct1	717	22
Muc5b	14963	358
Gbe1	2988	1770
Ccdc3	2658	643
Katnb1	3425	2472
P2ry13	2526	350
Arpc5l	1271	3435
Rnd3	2827	5377
Khdc4	3783	8954
1700017B05Rik	4934	6136
Septin14	1470	0
Lrrc2	3655	2197
Stimate	3738	1365
Tspan17	1556	1876
Rnf138rt1	1194	16
Usp20	4157	3202
Mageb5	1251	0
Spata17	1645	4
Cldnd2	616	13
Chic2	2550	4427
1700080O16Rik	1454	0
Spatc1	1605	39
Spem1	1031	12
Ccdc182	1219	3
Isca2	868	1584
Mettl23	1039	602
Inava	3013	4967
Snx19	5541	2291
Xrcc3	2461	1988
Palm3	2449	1312
Sema3d	6521	228
Meak7	2574	1425
Lrguk	3058	2
Smchd1	7050	3311
Efhd1	1866	20
4931414P19Rik	2585	377
Spag17	7862	57
Lonrf3	7370	922
Gcc1	4138	1802
Myo18b	8280	2526
Hsf2bp	2867	661
Dpp8	4764	6077
Map10	3548	184
Terb2	2111	0
Efhc2	2622	24
Hyal6	3452	0
Plpp6	2882	1537
Gle1	3108	3748
Polr3c	1796	3268
Eaf1	4238	6204
Cfap20dc	2751	116
Sohlh2	2348	0
Lrriq3	2650	20
Slco6c1	2433	0
Arl13a	1742	1
Cfap53	2108	25
Tmc1	4073	0
Hyal5	2070	2
Taf7l	1935	2
Cep72	3632	315
Stpg3	1430	7
Rbm31y	1958	0
Lrrc71	3988	72
Lrrc15	5308	2164
Kbtbd13	2969	28
Gorasp1	3483	1559
Lrrc17	2188	354
Cyp2j9	1944	182
Ppp4r4	3683	260
Tmem168	4583	2610
Gsdmc4	2084	14
Pck2	3403	2702
Themis3	2551	12
Elovl7	5437	2619
Nkx6-3	2236	505
Kcnk16	2367	6
Lratd1	3380	4209
Lvrn	3219	473
Glb1l	3422	540
Pyroxd2	3119	1042
Sppl3	2817	6248
Mrpl47	872	879
Abcb8	2940	4310
Ocstamp	1956	100
Scpep1	2074	8045
Tmem81	1742	352
Shpk	2781	691
Spsb1	3054	3185
Pomk	3601	1429
Tex55	1368	0
Drc3	1858	78
Ptchd3	3236	6
Slc25a54	1538	4
Tdrd9	4809	33
Dnaaf6	1449	0
Wbp2nl	1318	0
Tmem114	1406	0
Cnep1r1	1832	3281
Trim14	3204	1234
Pcf11	5804	3319
Ddit4	1685	16998
Slamf8	2040	88
Trmt10c	1858	1497
Pik3cb	4854	2508
Hhatl	1995	420
Rita1	1666	546
Lmbr1l	2167	2927
Selenon	3445	3654
Glt8d2	2153	65
Manf	868	6979
Mss51	1829	189
Meikin	1433	0
Spin2-ps1	778	0
Fam228a	2889	6
4930447A16Rik	587	0
Ccdc181	1896	801
Kbtbd11	6972	1358
Atp6v1e2	1005	0
4930503E14Rik	1289	0
Tmbim7	1680	0
Ct55	1203	28
Tmx4	5147	3686
Efcab10	675	0
Sf3a3	1697	3305
Zcchc13	1079	0
Usp50	1748	13
4930519L02Rik	620	0
Uhrf1bp1l	6446	8111
Zc2hc1b	1053	1
Nxnl2	1163	128
4930513O06Rik	802	2
Slxl1	743	0
Rasd2	2810	64
Mfsd13a	2280	1065
Ccdc146	3389	41
Tex38	818	3
Meiob	1703	9
Tmem269	1504	14
Samt4	963	0
Sv2c	4252	4
Tomm20l	596	0
4930564D02Rik	737	2
H2al3	550	8
Pelp1	3440	2095
Tmco5b	1237	0
Bcdin3d	1271	428
Slc35f4	1881	0
Ankrd53	1737	19
Parpbp	3628	466
Etnk1	6434	8578
Fam243	2679	2
Atf7ip2	2639	8
Ccdc83	2142	0
4930564C03Rik	1182	0
Spp2	879	350
Mrpl32	768	1179
Nop14	2702	4257
Mettl5	971	382
Zfp820	3695	662
Tti1	3831	2042
Fam166c	712	0
Cfap97d1	698	0
Gm10413	993	0
Cypt12	509	0
Phpt1	583	1842
Prps1l1	1676	6
Dynlrb2	515	4
Stpg4	847	3
Iqcf5	544	0
Pfn3	545	0
1700003F12Rik	733	54
1700012B09Rik	685	321
Hspb9	647	12
1700010B08Rik	896	2
Morn5	690	2
1700013F07Rik	592	0
Pou5f2	1395	17
1700020N15Rik	546	0
Pibf1	3281	674
Ttc32	1000	525
Eppin	755	2
Tex29	775	0
Fpgt	3492	1340
Akap13	12543	9133
Cfap161	1294	5
Ep400	10798	11679
Rsph9	951	119
Sgf29	1166	732
Capsl	946	30
Nhej1	846	254
Spata9	1053	37
Acyp2	671	248
Prr29	789	2
Dynap	1227	773
Relch	5406	2539
Krtap9-3	759	0
Dusp9	2700	986
Malsu1	785	954
Prl7b1	925	0
Pcdh1	3902	5773
Tm4sf5	975	414
Chmp4b	1606	13377
2010109A12Rik	548	8
Kxd1	1216	2900
Spata25	783	6
Speer4a	1503	0
Cldn22	994	12
Tmem238	1051	1435
Nudt16	1606	867
Rab4b	1170	2155
Krt24	1847	0
Rbm12	3752	2659
Vwa5b1	3857	0
Fam227a	5187	196
Iqcd	1668	76
Bcl2l12	1075	385
Slc10a6	2124	590
Klf17	3595	0
9130401M01Rik	1308	1834
Slx1b	3692	756
Pnpla5	1694	0
Adad2	1962	0
Them4	1730	475
Klhl24	6683	7944
Wdr95	2482	8
Cdyl2	8087	931
4930447C04Rik	1910	10
Nln	3780	4308
Wdr64	3816	0
Fam227b	1858	0
Hormad2	1343	4
Prame	2267	0
4930568D16Rik	1227	0
Clec4g	1235	562
Arl5b	6901	2944
Gsc2	1133	0
Gstt4	963	0
4930579G24Rik	1969	338
Samd7	3191	0
Rab30	1927	165
Epsti1	2322	336
Urb1	7365	1754
Ms4a4c	1723	38
Gbp8	2459	191
Rap2a	4172	3180
Gpsm2	3488	2569
Slc35d3	2629	7
Snrnp35	1092	621
Gpr165	3194	16
Tmem98	1442	4574
Arxes1	1580	0
Pwp2	3871	3042
Keg1	1666	91
0610040J01Rik	1870	1162
Gstk1	930	657
Clybl	1241	655
Tsen54	1972	1116
Cyp2d26	1645	6897
Tax1bp3	1417	2111
Tmem59	1544	11740
Atp11b	5151	5803
Kti12	1556	1737
Idh3a	2404	5416
Rab1b	1835	10551
Tgds	2265	1262
Trmt5	1669	848
Txndc11	2977	2613
Zfp773	3025	17
Det1	2217	739
1700012A03Rik	1062	0
H2al1m	525	0
Il31	1239	2
Pbp2	1256	351
Tex45	1613	16
Fam209	649	23
Lhpp	1607	606
Slamf9	1145	414
Krtap4-7	978	0
Msrb2	1191	241
Pcolce2	1866	1259
Rmc1	2129	2788
Lmf1	1861	1441
Ly6k	773	16
Ppp1r3g	2308	290
Fahd2a	1226	455
Abhd14b	1475	2414
Ppp1r11	1679	1970
Commd9	1175	2022
Ctsq	1330	0
Plet1	1846	521
Slc52a2	8561	1096
Gatc	1777	1499
Tmem101	1576	968
Atg2b	10172	4375
Rflnb	3511	3125
Rbmxl2	1472	0
Mfsd2a	2150	1232
Lce1i	731	20
Dnajc18	5167	1312
Got1l1	1356	0
Prr30	1862	0
Tmem270	933	0
1700113H08Rik	1343	1
Pkd1l2	7386	51
Wdr38	1206	2
Srxn1	2812	2969
1700122O11Rik	771	0
Actrt3	1892	0
Cby3	706	3
1700123K08Rik	1047	0
Mdh1b	1711	0
Spcs3	3466	9509
Cpb1	1503	2
Catsperg2	3974	41
Creld2	1364	3562
Gje1	1477	0
Dapl1	573	0
Cluap1	1595	911
Ppfia3	4866	32
Cog2	2824	3519
2410137M14Rik	865	4
Usp42	5150	2025
Rpl18a	1291	56684
Nubpl	1193	545
Hyls1	1643	321
Polr3f	4160	2153
Rps9	703	49306
Gper1	2509	76
Ttll11	3373	243
Fam81a	2883	120
Cyb5r3	2012	27699
Rnft1	4434	2334
Mettl15	1891	232
Lrg1	1353	24236
Mnd1	874	550
Arrdc5	1056	7
Arfip2	3277	4481
Lypd5	1377	4
Rnf225	3239	162
Chmp5	1372	5588
2610028H24Rik	1763	20
Arxes2	1540	70
Ddrgk1	1101	6018
Ppp1r12c	2982	6080
Ticrr	7196	691
Tstd3	1587	230
2510039O18Rik	2731	5360
Kdm8	2444	475
1700109H08Rik	715	44
Mrap	1351	794
Hyal4	2088	0
Bcl7a	3809	856
Cep83	2986	1734
Ston1	2983	3121
Ccdc183	1725	25
Cnrip1	1614	227
Pate5	1135	0
Zkscan1	8261	3879
Crebrf	7453	3870
Hnrnpa0	2678	18594
Slc35e3	3483	2196
Tbcd	3870	4090
Rgs7bp	5828	76
Hgsnat	2679	4368
Gabpb2	8687	8659
9430038I01Rik	1125	468
Nkrf	5383	471
Fam162b	555	0
Wdr82	4313	4738
Akr1c21	1209	4
9530003J23Rik	1219	0
C330018D20Rik	2413	549
Tmem213	530	0
Irak4	2824	1426
Ptprb	11912	6275
Spns3	1819	97
Bcl9	6102	2563
Mboat7	2341	2942
Ddx10	3368	2147
Nup210l	5809	333
Prelid2	724	234
Apex2	1891	830
Prdm8	3119	133
