Geneid	Length	genome_mapping/137-LC_R1.rn6.sorted.bam
Bmpr2	3869	879
Ppfia4	5852	313
Sytl4	2019	48
Gpr83	3646	78
Apbb1	2537	3151
Pip4k2c	3178	686
Atp5i	289	901
Brinp1	2401	274
Nploc4	3690	1553
Gpr19	1520	190
Rab3d	2204	401
Abcc3	5144	722
Abcb6	2843	763
Ap2b1	5409	1303
Phkg2	1836	852
Napa	1504	1952
Gabrg1	1725	416
Gabra4	1840	37
Plcd4	2695	200
Dnm1	3200	1697
Caskin1	5910	594
Cacng3	948	32
Cacng4	984	225
Cacng5	828	25
Cacng6	783	0
Cacng7	828	370
Cacng8	1266	34
Dynll2	2324	3031
Fmod	2944	598
Nras	1300	1561
Psmb8	1086	665
Tacr2	2979	6
Lta	1340	0
Inhbb	3119	61
Chrm1	1383	5
Bpifa2f	818	0
Mmp16	3525	423
Sncb	1202	573
Nr2f2	1571	695
P2rx5	2401	37
Copb1	3333	2496
Cdkn1a	1860	1020
Gale	1400	567
Manea	1389	252
Slco2b1	3790	1354
Dgka	3037	1293
Tubb4a	2081	19643
Nat8f5	1191	21
Cdk5	1163	625
Msmo1	1712	2254
Txnl1	1279	1487
Bnip3l	3199	2360
Il2rg	1586	523
As3mt	1608	411
Daxx	2453	550
Selenbp1	1620	0
Pde7b	1748	112
Faim	676	144
Hnrnph1	1932	4308
Bnip1	1106	292
Trpc5	2921	33
Elp1	4637	973
Afap1	2891	791
Rcvrn	862	5
Higd1a	1415	719
Trim63	1842	31
Arf3	3286	496
Siah1	2086	431
Ddit4	1726	1830
Ppp4r1	3699	2116
Slc28a3	2116	15
Paics	1966	923
Ada	1395	474
Dhfr	760	310
Pdzk1ip1	770	1
Clec2d	702	8
Ppp1r14a	530	612
Serpinb7	1142	0
Khdrbs1	2628	2630
Faf1	2276	752
Ugt1a7c	2264	0
Cyp26a1	1727	11
Cfh	4250	9646
Il23a	1541	7
Coro1a	1600	2702
Sdf4	1431	3037
Skap2	1628	1777
Abcg8	4829	0
Slc36a1	1808	497
Anxa7	1861	2246
Hey2	2421	213
Dcbld2	2338	532
Trim9	3689	585
Lcp2	3384	2001
Casp12	1292	114
Ggt7	2574	576
Tmprss2	3135	12
Runx3	1230	63
Tnfrsf1b	2894	1146
Eya2	1596	990
Sdha	2277	2985
Lef1	1194	118
Psmd9	1341	551
Hspb2	549	64
Rps13	527	3994
Acaa2	1616	1408
Rack1	1209	10980
Sycp2	4752	20
Slco1a6	2478	0
Gucy2d	3637	12
Acsl6	2563	744
Pacsin2	3174	2660
Lcn2	874	16
Galnt10	1812	577
Cygb	2112	338
Slc5a6	2981	642
Acot12	1706	2
Slc38a4	1917	17
Mark3	2700	1511
Asz1	1725	0
Fgf22	489	29
Fgf21	627	5
Fgf19	657	0
Fgf23	756	0
Cs	1498	2705
Acot8	1479	205
Adcy3	4611	417
Cdkn2b	2323	83
Kcnk15	2385	9
Fgf12	732	93
Fgf11	678	15
Fgf3	738	0
Tas1r3	2577	5
Dhrs9	1632	524
Pnma1	1786	10
Samsn1	1201	205
Adgrl3	5401	1057
Atp6v0c	1151	13657
Rasgrp4	2132	296
Hadha	2511	3375
Nphs2	1631	0
Palm	2650	2071
Mfn2	3869	1038
Cdkn2c	1432	319
Sult2a1	1000	0
Mgea5	2751	1479
Cldn16	1514	0
Slco1a2	3622	755
Atp2c1	4913	2710
Fgf6	627	0
Hrh4	1594	0
Dynlrb1	684	2733
Anp32b	1350	3215
Kcnh7	3807	16
Xpnpep1	2320	2744
Cav2	2477	1317
Map2k2	1366	1477
Pgc	1371	6
Hist1h1d	660	5
Fgf8	615	0
Numb	1778	366
Atp2b3	5080	244
Scn9a	9299	124
Zfp36	1808	1318
Sval2	435	0
Sval1	612	0
Gata3	1335	0
Hemgn	2520	3
Ces1d	1933	0
Slc6a20	1950	2881
Selenof	1521	5946
Gpnmb	2308	96774
Pecr	1171	252
Ddx39b	1690	5318
Adarb2	2720	103
Heph	4255	337
Ap3m2	1542	298
Olr1	3751	629
Prkcd	2690	1805
Grin3b	3164	98
Capn8	2411	3
Icmt	1750	326
Il24	1160	0
Prdm4	2554	501
Atxn10	1810	2923
Steap3	2663	531
Slc40a1	3236	87
Mutyh	1669	241
Tob1	2036	502
Khdrbs2	1962	22
Taf2	5042	827
Ndel1	2214	1522
Kcnj15	1486	14
Kcnq2	4158	238
Zfp111	2816	257
Naa35	2544	1107
Il4r	3498	3798
Crebbp	10102	1087
Scpep1	2018	6035
Ucn2	895	172
Tmlhe	1492	240
Rbm14	3144	724
Zfp347	4513	322
Arntl2	1911	70
Stk17b	2159	464
Lfng	1837	1195
Zdhhc7	2659	1046
Serinc5	5408	3788
Tesk2	3026	329
Erg	1805	176
Mtdh	2231	740
Pik3ca	6393	957
A1cf	1863	0
Abcb1a	4915	1060
Nap1l3	2798	240
Lonp1	2957	2144
Cry2	3967	1186
Agpat4	1853	2311
Map4k3	4092	1178
Ilk	1686	3619
Rap2b	552	214
Abcc4	4489	790
Slco6b1	2560	0
Cysltr2	1397	12
Clcc1	3554	713
Necab2	1575	145
Bcl2a1	699	1182
Syf2	1274	951
Slc25a10	1916	917
Dkc1	1800	1072
Chrna2	1931	6
Marf1	7617	740
Zfp483	2817	199
Ythdc1	2968	1077
Actn3	2868	23
Ppp1r14c	2772	85
Cyb5r4	2230	842
Hrg	1699	0
Klrk1	1158	19
Oprpn	1182	0
Mmp10	1703	18
Akap5	2700	49
Svs5	628	0
Rph3a	2656	309
Il11	1674	153
Fbxo32	1053	172
Sstr3	3882	53
Mmp3	1563	114
Dnph1	545	209
Tspan8	1166	505
Folr1	1279	58
Mob4	2495	708
Mmp13	2602	24
Pank4	2313	422
Ccr4	1083	1
Cd79b	1211	9
Cx3cr1	1326	1453
Cbwd1	1379	100
Rab3c	997	54
Wfdc18	440	3
Il13ra2	1915	2
Nkg7	798	1
Gtf3c1	6905	1831
Igsf6	2232	983
Rdh7	851	2
Usmg5	308	864
Ptpn21	5543	356
Ppp1r15a	2029	787
Sult1c2	3055	0
Hdgfl2	2157	1361
Hdgfl1	1995	0
Pla2g4a	2832	709
Mlxipl	2907	415
B3galt4	1576	99
Slc17a1	1404	0
Csf2rb	2894	1998
Atp5mc2	624	3381
Itfg1	3381	2804
Nat8b	904	0
Pcsk4	2445	25
Trak2	6014	5612
Mpc1	889	1537
Inpp5j	3323	233
Giot1	2556	139
Zbp1	1692	36
G3bp1	6548	2960
Cst6	835	77
Adap1	2361	1242
Rasd2	3461	84
Angptl2	2130	607
Grp	866	12
Cdc25a	3419	429
Cdc25b	2794	707
Gper1	1279	47
Il1rl2	2043	19
P2ry14	1591	127
Dusp5	2419	213
Rab26	1053	148
Wfdc1	1046	993
Blcap	1935	776
Pde5a	3397	268
Opa1	3146	1325
Ces2c	1890	1
Dscam	6601	167
Ppp6c	1840	1023
Rab29	1251	509
Rph3al	1991	34
Ap3m1	3160	1247
Sumo2	1039	1167
Gchfr	631	130
Uggt1	5053	1783
Chrnb3	2606	34
Gcsh	1247	698
Lgals2	610	8
Slc31a1	1416	990
Cblb	3373	644
Khsrp	2184	1085
Kcne2	1711	69
Camk2g	1727	438
Ehhadh	3101	81
Slco4a1	2967	313
Eif2b3	1578	410
Kcnh5	3505	20
Slc2a13	6220	458
Slc25a21	2440	3
Taf9b	2446	484
Serpina10	1598	0
Hadhb	1996	2895
Gpha2	767	1
Zhx1	4530	1221
Hopx	1031	3614
Csap1	397	0
Slc6a13	2028	1144
Gbp2	2395	939
Alb	2001	3
Cd69	1604	5
Taar1	999	1
Adh7	2024	15
Glyatl2	1607	1
Epha7	3208	93
Gzmc	869	0
Ctsd	1989	69121
Myo9a	8544	739
Nlgn3	3166	775
Foxd1	2421	209
Foxc1	3984	920
Foxe3	861	0
Clk3	1754	1019
Gykl1	1650	1
Cox8a	495	1830
Rap1b	555	2260
Mgst1	903	1985
Mx2	2565	302
Mat2a	1337	1930
Pabpc1	2190	14748
Pou4f2	3210	2
Ptprg	4426	837
Snrpb	1078	1728
Ppp4c	1419	1168
Cd40	1242	191
Xcl1	345	1
Slc12a5	5452	986
Atp5f1b	1759	16998
Atp5f1	1207	1937
Rac1	792	4884
Ppp3cc	1818	436
Smarca4	5568	3890
Cyp2t1	1599	98
Psd	4007	187
Trpm8	4157	11
Acmsd	917	0
Avpi1	1084	538
Rnf39	2001	20
Nlrp6	2909	1
Clstn3	3019	708
Clstn2	2920	145
Sulf1	4067	582
UST4r	1884	0
Ust5r	2047	0
Elovl5	900	1407
Elovl6	2497	30
Spata19	664	0
Prl8a9	1050	0
Gprasp1	6370	1750
Dcxr	853	310
Acsbg1	2679	1300
Defb22	653	0
Spata6	2387	400
Pmfbp1	3286	34
Atg3	1393	1170
Micu2	2333	1011
Aagab	1087	335
Mk1	2490	1136
Dnttip1	1272	574
Crtac1	2538	138
Bzw2	1414	586
Abtb2	4504	349
Svop	2264	98
Slc12a9	2905	906
Pacs1	4183	746
Akr7a2	1243	463
Zg16	632	0
Marc2	1310	717
Rab3il1	1123	672
Nacc1	2044	2108
Exoc2	4363	1498
Nsa2	1052	1017
Ipmk	5385	699
Gp2	1919	0
Hspbap1	1565	134
Agt	1934	670
Cavin3	1049	1457
Col5a1	5544	2346
Lbr	1623	557
Angpt2	2267	518
Cx3cl1	3057	1321
Siah2	2028	188
Psmc3ip	919	160
Cd99l2	4163	107
Ap1g1	3418	1236
Capn5	4236	1092
Atp2c2	3105	0
Sgk2	2707	61
Crlf2	1267	605
Rnf38	1695	548
Camk1	1421	868
Mgll	1207	583
Map3k2	2523	174
Osgin1	2337	182
Adra2b	4047	17
Adra2c	1704	7
Scp2	2559	2460
Mapre1	2290	3627
Akr1c3	1207	0
Gpc2	2611	35
Cyp2c22	1690	0
Calcb	759	459
Cyp2c13	1721	0
Cyp2d4	1761	184
Polk	3780	247
Gzmb	1445	2
Crispld2	4043	888
Dkk3	5010	1951
Klc3	1559	9
Ppp1r1b	1745	174
Cxcl3	674	5
Prpf18	5427	941
A3galt2	1911	1163
Cdhr5	2696	17
Noct	2609	190
Prl5a1	832	0
Ero1a	2356	809
Nav2	10465	2034
Pbld1	1986	109
Stambp	1713	424
Nme7	1659	214
Spon2	1743	123
Grip2	5178	405
Ttl	1396	336
LOC171573	591	0
Dnm3	3241	512
Dnase2	1412	3780
Bub1b	4380	798
Epcam	1460	46
Rhov	1715	250
Pde9a	2050	269
Fat3	14492	326
Akr1c14	2315	131
Nme1	736	1519
Tecr	1172	3483
Rnf112	2923	516
Rabggtb	1324	1238
Dab2ip	6457	1345
Ppp1r2	2235	2056
Serpina12	1487	1
Mt1	389	2544
Slc2a1	2570	5379
Slc16a10	2482	83
Slc38a1	2115	886
Snrk	3000	473
Syt12	2068	45
Prss8	2208	1
Pou3f3	2993	414
Pou3f1	2981	84
Vmp1	1973	2740
Tgoln2	4713	3067
Gpr26	1172	10
Sftpb	1494	1
Mpst	1111	535
Unc13d	4016	445
Tnrc6b	17543	1928
Gpm6b	2088	8433
Nip7	1178	334
Podxl	5280	1940
Syt17	2623	85
Fap	2293	133
Prok1	318	2
Ubxn11	1548	77
Slc38a5	1843	194
Spdya	1868	21
Dnajc21	1234	182
Prom2	4275	14
Slc9a5	4149	230
Opn4	2249	14
Prl2b1	837	0
Spata7	1957	198
Ptgr1	1137	571
Haus1	1574	147
Cep19	1677	587
Eif2b5	3114	923
Tfpt	753	374
Tdrd7	3869	765
Smad9	1611	7
Nbn	2601	828
Csn1s1	1217	0
Ampd1	2274	18
Cyb5r3	1893	3027
Nedd8	770	1651
Sele	3356	26
Ifng	508	0
Rsad2	3593	49
Pla1a	1721	572
Atp5po	707	2654
Akr1d1	3181	0
Golgb1	10173	1702
Ick	2350	500
Hspb6	1310	396
Phf5a	850	709
Cdh13	3380	1200
Ehd3	2107	1380
Gpr149	3821	39
Dctpp1	647	153
Myo16	6836	199
Grasp	1466	96
Ubb	1153	11857
Gabrr3	1861	8
Plb1	4439	23
Cdipt	1863	1176
C1s	2899	1355
Pigl	1388	108
Ear11	711	0
Obp1f	758	1
Plpp3	3080	2831
Adam6	2488	0
Acot2	2366	197
Slc22a25	2583	2
Foxe1	2809	1
Dad1	651	1569
Stip1	2089	2155
Ppp1r3b	4341	164
Oas1a	1400	50
Fnbp1	1840	1679
Fbxo6	876	736
Ss18l1	1327	88
Unc50	1175	413
Eml2	2474	1660
Nos1ap	2904	73
Wbp2	793	1893
Mfn1	2220	1278
Prokr1	1182	13
Prokr2	1266	3
Bsnd	2694	0
Lhx5	1883	12
Tex101	910	3
Rin1	2547	75
RGD621098	2055	319
Gucy2g	3442	1
Exoc8	2489	464
Csnk1d	3628	3052
Xrcc6	2070	589
Bambi	842	94
Rpl41	445	10996
Magi3	5862	670
Cst11	445	0
Sycn	411	2
Cgref1	1334	102
Impg2	4370	3
Cxcl10	1134	30
Acvr1c	1899	2
Nup58	2363	437
Phrf1	5221	1237
Scaf8	4776	1250
Tmem37	630	387
Lgals3bp	2149	3387
Scn3b	3887	405
Ddx46	3531	2125
Atp5f1e	372	1696
Alg10	2374	368
Dmgdh	2984	6
Cd48	1422	2357
Egfl7	1852	588
Atp5f1d	799	2477
Tmem150a	1451	816
Commd5	1080	2
Xab2	2678	842
Adgrf5	4945	851
Cklf	667	63
Lmo1	899	123
Nr2f6	1752	269
Rpl15	1933	6516
Coro6	2418	550
Il11ra1	1711	358
Crhbp	1636	7
Prb3	1290	0
Gng8	560	58
Nifk	1466	544
Klrh1	817	0
Otos	444	14
Lmbrd1	2550	1471
Calcoco1	2947	501
Scd	4475	1003
Prlhr	1451	151
Fas	2553	166
Kcnc2	3689	136
Nexn	2013	40
Plpp2	1602	258
Mcfd2	1742	782
Tubb3	1763	2593
Plbd2	2191	2483
Man2c1	3214	1496
Ly6i	898	1
Bmf	2084	525
Nradd	871	125
Il3ra	1407	621
Hspbp1	1440	868
Ctsq	1319	0
Fgd4	4848	409
Ehd4	3428	2846
Eno2	2218	1391
Pomc	932	34
Hmga1	324	1344
Slc7a6os	1497	374
Hsd3b7	1795	633
Sipa1l1	6256	934
Lrit1	2289	0
Tpcn1	4416	3648
Prpf19	2116	3438
Tas2r126	927	0
Uxs1	2006	1519
Macrod1	966	74
Slc34a3	2045	1
Slc36a2	2395	161
Plekha5	4789	894
Slc15a3	1959	820
Ripk3	2002	805
Fmo4	2277	117
Gata4	3311	1
Fmo2	2017	140
Pnpla7	4538	1228
Fmo5	2242	357
Arhgap4	3195	757
Retn	602	0
Ces2a	1691	0
Adipoq	1487	0
Ppp2r2d	1710	556
Slc45a1	2482	242
Acsm2	2426	0
Zfp382	2799	156
Aspg	2524	793
Oas1b	1854	61
Fev	1485	0
Cant1	2672	881
Trib3	1421	60
Faim2	1487	1407
Slc15a4	2730	568
Asmt	1548	12
Baalc	2358	828
Optn	3558	1195
Cep104	4900	916
Lrrc15	1737	91
Retsat	1855	1784
Pcyox1	2233	1872
Serbp1	1334	3790
Spag11a	382	0
Rmt1	4416	6
Asrgl1	1114	622
Arfgap1	1857	922
Pdp2	2116	132
Tor1aip1	2703	1024
Aard	1246	111
Rab31	3307	6163
Kcnh8	3739	27
Zdhhc2	1675	549
Serpina4	1528	0
Nrp1	3838	1210
Usp15	3174	895
Bcas1	2675	12524
Klhl17	2047	231
Cxcl9	554	1
Mafk	2646	594
Ggta1	1448	463
Cyp4x1	1524	44
Cby1	465	181
Slc25a25	3136	562
Vps4a	1314	1077
Lrrc3	951	38
Tnfsf10	1122	27
Filip1	4335	353
Ptpn7	2032	350
Cdk5rap1	1945	250
Stx17	1680	166
Zfp394	2449	215
Tnfsf15	759	2
Cdk11b	2541	1399
Drgx	2403	51
Mamdc4	3903	21
Lgi1	1674	201
Acox2	2504	17
Miox	1016	0
Dync1li1	1722	772
Mxd3	991	110
Rab38	1395	116
Slc38a3	2334	758
Olfm3	3909	67
Tubg1	1658	951
Pzp	4687	11
Nr2c1	2285	403
Timm13	806	864
Cyp3a18	1985	0
Cox5a	600	2346
Gpr37l1	2280	1770
Hdgfl3	2735	687
Ppp1r32	1491	9
Mrgprx3	1287	72
Il13ra1	3649	118
Lipogenin	1256	2
Kif1c	4035	6242
Fabp5	658	9838
Socs1	1163	29
Lhx1	1904	13
Sbk1	4111	11
LOC257642	673	0
LOC257643	546	0
Zwint	1770	7726
Itgb5	3680	1815
Slc35a4	2481	1813
LOC257650	1892	131
Casc3	2259	734
Dclre1c	2138	390
Rwdd1	1032	488
Gpx6	1149	0
Ruvbl1	1581	479
Cyp3a9	1859	53
Ppm1g	2157	1736
Nr1d2	4610	1065
Wipf3	4370	65
LOC259244	800	0
LOC259245	726	0
LOC259246	867	0
Slc16a2	1636	301
Aptx	1416	175
Msi1	990	170
Nmt1	2205	1821
Ostf1	1172	2353
Adgrg1	3569	3310
Carhsp1	3033	3267
Brs3	1380	0
F7	1341	1
Ly49i2	1516	0
Homez	1759	94
Rbm10	3106	898
Tomm20	980	2031
Spink1	379	0
Fadd	716	101
Slc4a9	3151	9
Npb	360	12
Npw	684	8
Gpr156	2379	8
Aurka	2354	651
Cops2	2067	2113
Sfxn5	1083	235
Clrn1	1074	18
Aldh1a3	1538	148
Alox15b	2062	0
Dcps	1202	391
Tor1a	1376	490
Ffar1	905	0
Fzd9	2315	32
Rbm45	1778	456
Grina	1773	7053
Riox2	1822	251
St18	3982	165
Tmprss5	2366	899
Cyp3a2	1990	0
Cyp2d1	1623	178
Ugt2b17	1811	0
Dhrs4	1372	319
Slc35e4	2086	581
Rab8b	726	401
Cyp4f6	1762	316
Gja8	1617	0
Gzmf	871	0
Ppp1r17	1734	7
Gzma	786	0
Pkig	950	866
Lzts1	4991	350
Rnf40	3421	866
Mnat1	1302	305
Myo7a	6807	700
Fzd3	2754	256
Krt9	1907	0
Dab1	1668	64
Slc17a3	2279	9
Npc1	5161	5074
Slc12a8	2431	27
Npas4	2460	3
Prop1	673	0
Sec11c	677	2263
Hspa4	4520	4352
Nalcn	6727	698
Itgb3	2150	142
Ppbp	352	1
Mrgprf	2069	153
Rcan1	2134	1549
Slc17a8	3158	3
Ly49s3	1394	0
Gpr3	966	10
Soat2	2193	3
Vom1r90	1497	0
Klhl12	1824	188
Zfp709	2768	299
Zfp597	1579	92
Serpinb10	1410	154
Cst12	549	0
Nptx1	4938	517
Prl3a1	963	0
Sostdc1	1618	104
Prl7b1	892	0
Duox1	5205	45
Sclt1	2303	168
Cacna1h	7871	755
Prrx1	1376	618
Rims4	810	18
Rln3	470	0
Slc13a5	3190	70
Kcnj14	2729	163
Erc2	2770	75
Erc1	3421	299
Sptan1	7868	11121
Bpnt1	1938	760
Ccnb1	3273	1285
Ccnd1	3809	6262
Cdc20	1774	1100
Cdc42	927	4608
Ddb1	4244	5939
Decr2	1450	158
Canx	4986	14332
Ache	2053	302
Fgl1	1099	0
Ppp1r14d	742	4
Yif1a	1093	594
Dus1l	1723	536
Ifi47	1874	582
Tbkbp1	3307	408
Lzts3	2495	240
Osbpl1a	3042	1767
Eif2b1	1476	667
Entpd2	1886	975
Bpifa1	1054	1
Txndc9	1242	913
Plekhb1	1901	5496
Fntb	2586	797
Fzd2	1904	353
Gabarap	824	6595
Gstm5	678	710
Hdlbp	4388	6773
Hyal2	1880	717
Kcnk2	3260	444
Masp2	2095	168
Mcpt2	744	0
Ppp1r14b	722	1744
Eaf2	1107	10
Cited1	848	24
P4ha1	2123	1036
Pex14	1903	578
Prb1	529	0
Prpmp5	1006	0
Slc30a4	5410	1241
Spon1	4019	1674
Surf1	982	225
Vps45	1997	685
Tpbpa	703	0
Timm10	1058	186
Thop1	2394	760
Pou3f2	5904	178
Gcgr	1929	31
Hbg1	444	0
Mrgprx1	1014	0
C2	2604	3849
Pxmp4	1338	329
Impa2	1341	145
Ppif	1483	317
Fxyd3	453	123
Has3	2465	11
Afm	1827	0
Slc6a15	3504	143
Pycard	582	821
Has1	2096	49
Elavl3	1601	816
Zfp161	3362	345
Elac2	2921	576
Aip	1825	773
Tac4	1083	64
Ccr9	2568	2
Zp4	1708	0
Chmp3	831	1191
Wrnip1	2609	523
Fibp	1155	874
Gm2a	2003	9007
Atf5	1024	959
Zc3hav1	3282	596
Cyp2d3	1628	10
Hmgcs2	1980	295
Kcna1	1746	421
Reg3g	773	1
Slc9a4	3182	0
Pcdhb12	3007	39
Myo1e	4037	2226
Tubb5	2218	21303
Clcnkb	2305	8
Aqp11	1289	38
Csn1s2b	777	0
Wfdc2	711	130
Prl8a5	891	0
Vom1r105	1379	0
Parm1	1163	187
Brinp2	4127	236
Sgpl1	2036	2558
Npc2	1256	11941
Hsbp1	1201	4104
Selenos	1146	1087
Brinp3	3039	175
Arhgap39	4612	695
Cyp4f4	2101	9
Cyp4f5	2401	59
Pdlim7	1690	1470
Smim3	1702	1049
Prss3	820	1
Krt20	1307	3
Olr1278	1241	0
Vom2r27	2889	0
Vom2r53	2791	0
Testin	1364	3
Phax	1553	464
Cdk5rap2	5654	1504
Asic3	1602	16
Akr1b8	993	480
Fads3	1442	529
Gnat3	1670	1
Cryba2	685	2
Tfpi2	1130	104
Stk16	1482	648
Abi2	3577	1808
Dlgap4	3320	1266
Unc13c	7250	365
Vps54	4165	1327
Obp2b	733	0
Havcr1	2523	5
Pcyt1b	1950	190
Pex5l	1809	256
Gimap4	1444	11
Clmp	3903	703
Cryge	617	0
Yy1	1236	573
Klra22	1134	0
Klrb1b	672	0
Olr59	2887	34
Cyp2b3	1744	0
Ugt2b1	1959	1
Vom1r100	1292	0
Np4	493	15
Olr1271	1439	0
LOC286960	846	0
Slc22a24	1972	0
Cyp2d5	1590	21
Hsd17b6	1529	0
Abca5	5170	158
Fut11	1507	124
Chst15	1701	145
Skap1	1523	11
Gcnt3	1962	1
Tmsb15b2	413	217
Zfp455	2169	168
Vom2r32	3568	0
Vom2r40	2415	0
Vom2r18	4443	0
Vom2r31	3900	0
Vom2r75	3343	0
Pnrc1	1610	638
Ugt2b7	1921	0
Tox4	2945	1458
Taok1	3195	1094
Lgr4	3497	629
Defa5	487	12
Zfp689	2408	172
Mapk15	1872	10
Zfand4	2234	154
Olr1361	942	0
Olr287	936	0
Olr1082	954	0
Tas2r123	1002	0
Camk2n1	409	440
Slco6c1	2228	0
Ceacam4	677	11
Rpl13a	652	10741
Bbc3	1340	90
Fzd5	1758	50
Tph2	2580	1
Lat2	615	531
Ncstn	2891	2753
Cd6	2924	71
Rcan2	3348	2675
Wnk4	4080	654
Gnl3	1783	790
Ctsr	1196	0
Id4	1626	727
Taar4	1044	0
Taar6	1038	0
Taar7a	1077	0
Taar7b	1077	0
Taar7h	1077	0
Taar7g	1077	0
Taar7e	1077	0
Taar7d	1077	0
Cacna2d2	3502	190
Tpsg1	1113	4
Igf2bp1	2105	1
Cacna2d3	3269	156
Disc1	2475	69
Ssx2ip	2522	318
Ric8b	1760	253
Taar8a	1125	0
Taar8c	1022	0
Taar8b	1035	0
Taar9	1017	0
Hnrnpr	2616	245
Yrdc	1527	275
Ppil3	1028	264
Car11	1322	489
Agrn	7279	2238
Ppm1f	1935	704
Fcgr2b	1388	1583
Cryl1	1416	374
Slc1a5	2541	662
Klk1c9	859	0
Cyp4a3	2123	0
Hsp90aa1	2782	5248
Ldlr	3038	890
Igsf1	4407	141
Kdm3a	4429	1036
Psip1	2542	1338
Cyp2j3	3582	308
Cyp4a1	2089	2
Eef1a1	1730	44434
Sqstm1	2182	7929
Abra	1282	0
Ugt1a8	2228	0
C6	2991	400
Ppargc1b	3150	106
S100vp	774	0
G6pc3	1471	1010
Clic6	2226	50
Myod1	1948	16
Naglt1	2173	8
Vcpip1	3864	635
Kcnmb2	708	4
Xrcc5	2515	759
Slc22a17	2342	3299
Csrp2	841	622
Gstm2	657	425
Slco3a1	2133	435
Scgb1d2	412	0
Serpinf1	1412	1090
Nampt	2563	1666
Sdccag8	2534	287
Vac14	3061	1455
Orc1	2559	110
Pafah2	1191	116
Sel1l	6380	4626
Smug1	1026	88
Il1rapl1	2165	14
Gpbar1	990	0
Tmem132a	3066	1354
Insig2	720	174
Slc4a10	3623	157
Mtus1	4043	1986
Itpkc	3293	390
Abca1	6796	6126
Nrep	435	151
Sla	1630	876
Plod3	2752	1979
Mapkapk2	2823	2739
Eddm3b	1177	1
Cpg1	4208	0
Gpm6a	2796	1067
Entpd3	3066	49
Amigo3	1527	109
Tmem184c	2263	846
Sytl5	2262	57
Cyp27a1	2129	316
Trim50	1452	1
Kat7	3218	1627
Ms4a14	3785	2
Arfgef2	5767	1198
Tp53inp1	986	176
Lhfpl1	1067	4
Tnfrsf12a	963	778
Cyp26b1	4550	237
Whrn	2761	378
MAST1	4711	299
Slc38a2	4612	3824
Gmfg	525	826
Cand2	4309	488
Nudt6	1058	216
Mlnr	1089	7
Kcnip4	1289	36
Lhx9	1298	3
Mustn1	1078	120
Hrc	2364	13
Hs3st2	2280	22
Gstk1	897	288
Klre1	758	1
Robo4	2886	0
Spats1	1212	20
Rtn4rl1	3287	214
Ctsm	1347	0
Ppp2r5b	2213	1006
Rtn4rl2	1304	50
Abcg2	2175	242
Gldn	2385	1217
Lgsn	1904	3
Tnfsf9	1310	100
Zar1	1280	1
Sgms1	2246	779
Lhfpl4	978	29
Spg7	2479	758
Nsmaf	2784	561
Hps6	2610	218
Otop1	1827	43
Grpca	833	0
Klhl24	4608	1174
Tfb1m	1585	276
Cd2ap	1965	716
Niacr1	1083	20
Prss21	1087	1
Rdh10	1061	381
Kir3dl1	1293	0
Nadsyn1	2178	315
Retnlg	336	1
Isca1	1854	1551
Hax1	619	393
Tsg101	1465	1823
Sgtb	1478	171
Serpina16	1572	2
Fbxo11	3725	1138
Syt15	4049	2
Gpr151	1395	15
Plppr3	2415	182
Kif15	4214	505
Col23a1	2731	100
Pigu	1601	557
Tbx3	2232	43
Slc29a3	1809	948
Kiss1	393	0
Adam28	2335	0
Spaca9	649	5
Acsm4	2056	2
Gpr141	744	40
Acad9	2443	714
Tnni3k	2982	1
Gpr119	1407	0
Gpr135	1374	10
Opn5	1601	0
Ncr3	817	114
Rhot2	2762	758
Cyp11b3	1497	0
Corin	3640	8
LOC299282	1875	1
Myocd	4950	49
Micalcl	2326	20
RSA-14-44	1373	0
Ndufa10l1	1434	14
Cbr4	1170	154
Rnasel	2481	418
Bysl	1671	337
Rab40c	846	153
Ccdc50	1022	489
Chp2	1222	41
Cct4	2110	3812
Amigo2	3097	137
Smagp	1496	214
Smptb	1883	0
Cox7b	448	1232
Strada	2016	841
Pxk	2797	1420
Tmem255a	2281	120
Zfp472	2111	145
Cd276	3033	1766
Rhebl1	1196	63
Camk1g	2367	110
Acbd3	3419	1064
Myrip	2571	281
Prss27	1153	0
Tnfaip1	3859	1958
Serinc1	2716	8234
Cxcl11	1054	47
Ston1	3131	556
Zfp24	1381	568
RT1-DOa	757	7
Ube2v2	3260	730
Rhcg	1938	1
Rhbg	1667	110
Cox8c	551	0
Stk40	3468	1052
Adprh	1519	972
Gabra1	3611	77
Gabrg2	1401	79
Ssbp1	583	359
Sra1	928	775
Ctsz	1355	8492
F8	8326	1238
Myadm	2851	2222
Krt5	1473	0
Ldhal6b	1424	2
Polr2m	2077	1648
Gpx2	1010	406
Srpk3	1963	18
Rtkn	2570	201
Stk25	2004	1402
Ermp1	5094	2179
Prkag2	2216	868
Setsip	858	0
Tmem159	1368	623
Pigw	1509	236
Slc10a6	1113	251
Kif27	4468	34
Trmt11	1491	124
Myd88	2158	968
Tlr9	3247	41
Uts2b	747	0
Bst2	755	513
Qrfpr	1302	3
Qrfp	375	0
Cyss	426	0
Kpna1	1644	495
Tmem132d	3409	68
LOC288913	660	700
Vcsa2	662	0
Psmd6	1317	1457
Chdh	3407	383
Commd3	921	1332
Cyp2b21	1868	0
Art2b	1183	2
