Geneid	Length	genome_mapping/High_6499c4.rep2.RNAseq.mm10.sorted.bam
Clca3a2	3654	36
H1f1	745	4
Fgf20	1476	0
Akr1c6	1359	1000
Fgf16	3040	14
Gpx2	1067	658
Gys1	3681	3914
Myh1	6031	9021
Serp1	2449	11913
Il1rapl2	5422	0
Nptxr	4949	77
Igsf6	2133	678
Atf5	1993	2904
Ifitm2	627	8418
Hcar2	1947	632
Cpn1	1791	2083
Hspb8	1816	2453
Tlnrd1	3847	2066
Fcrls	1991	392
Erap1	5363	2992
Cxcr6	1893	58
Lactb	2031	670
Castor2	4745	940
Gpr84	1551	56
Uck2	1337	2961
Syt13	3751	540
Mrgprh	1809	6
Cemip	7114	351
Nckipsd	2870	670
Rad54l2	9326	2933
Tbl1xr1	8127	4143
Defb5	195	0
Vmn1r148	2438	0
Vmn1r171	1581	0
Vmn1r65	2682	0
Vmn1r58	2680	0
Vmn1r56	1832	0
Vmn1r62	1994	0
Vmn1r63	2171	0
Ropn1	844	10
Btnl4	1761	0
Btnl6	1620	12
Sgpp1	3324	2923
Ankrd17	10066	12571
Sorcs2	5721	2992
Ide	4962	6774
F13b	2378	999
Id4	3963	195
Kcnmb1	4188	28
Krt8	1805	119988
Mageb2	993	0
Trim17	3026	24
Dscam	7481	20
Tnxb	9569	1148
Tlr9	3471	140
Sf3b1	6191	16582
Klb	3439	381
Siglece	1849	233
Tfap4	2113	928
Glis2	3619	5463
Akap12	6247	2683
Tpsab1	1191	27
Myog	1480	40
Pgk2	1592	0
Prl2c2	852	376
Ren1	1422	0
Ren2	1525	0
Slc2a2	2570	1586
Tfec	1779	406
Tgfa	4553	3793
Gimap3	2145	103
Cstf2t	3752	2184
Ucn3	1478	0
Il23a	1359	194
Plekha3	3007	2069
Plekha2	4985	6641
Mov10l1	4052	180
Fthl17e	848	0
Ifi44l	1286	0
Ogfr	2288	3407
Tex15	8408	2
Ngrn	1718	972
Pik3ap1	4113	3366
Pramel1	2440	0
Gsdmc	2382	0
Tktl1	2471	12
Fstl3	1953	964
Tex13b	2116	0
Tex16	3972	4
Usp26	4133	0
Nlrp4c	3614	0
Pramel3	3673	0
Gtf2a1	5806	1662
Wdr6	4137	2611
Sytl1	1925	82
Sytl3	2819	22
Actl6b	1564	4
Gigyf1	5438	6557
Xlr5c	540	0
Prp2	986	0
Smarcd1	3153	1377
Dpp7	1655	2112
Cenpq	3711	574
Tas1r1	2785	26
Ppp1ca	1363	17005
Prkab1	2051	6387
Ghdc	2162	1209
Tas1r3	3512	107
Tas1r2	3046	0
Tnk1	3220	228
Abcg5	2411	689
Cep41	3937	466
Gpr137b	2981	2507
Nrg4	1928	503
Tssk6	1335	78
Tbx19	2662	2
Mmp1a	2024	0
Mmp1b	1997	0
Myo7b	6591	625
Kremen1	4907	3969
Plvap	2016	3132
Sucnr1	1571	50
Cd96	2181	6
Kel	2516	0
Hamp	406	13253
Sval2	558	0
Gtpbp3	2675	1641
Cdo1	1751	15980
Ocm	735	3
Hes7	964	26
Krt7	1586	72817
Tars	2636	5736
D17H6S56E-5	3326	14667
D1Pas1	3212	0
M1ap	2051	108
Nudt19	1922	1782
Lcn8	652	0
Emc9	805	245
Snurf	2020	0
Lce3c	564	0
Ngfr	3406	106
Srebf2	4570	21314
Actn2	2984	9306
Chrm3	3168	78
E2f6	2496	1379
Slco2a1	4709	9992
Lztfl1	6676	778
Dgcr8	4225	2250
Loxl2	5180	7351
Copb1	3315	7497
Krt23	1549	2891
Dock2	6416	1153
Clic1	1159	20982
D17H6S53E	2126	667
Vangl2	5698	346
Laptm4b	1897	3224
Ferd3l	885	0
Spred2	2872	2628
Ubqln4	3372	6153
Oas1c	2286	121
Vps37a	6379	2864
Klf7	1336	737
Tmem121b	5008	8
Cnnm4	4582	2035
Rcc1l	2310	2084
Prcc	2053	2303
Pcdhgb1	4684	56
Pcdhgb2	4629	157
Pcdhgb4	4658	115
Pcdhgb5	4705	82
Pcdhgb6	4683	224
Pcdhgb7	4691	346
Pcdhgb8	3234	86
Pcdhgc3	4686	1400
Pcdhgc4	5023	92
Pcdhgc5	4707	116
Pcdhga1	4707	72
Pcdhga2	4715	54
Pcdhga3	4691	54
Pcdhga4	4697	10
Pcdhga5	4666	186
Pcdhga6	4668	88
Pcdhga7	4659	199
Pcdhga8	4729	60
Pcdhga9	4717	50
Pcdhga10	4706	338
Pcdhga11	4713	274
Pcdhga12	5079	296
H4c14	384	22
Bcl3	1835	1971
Peli2	5849	765
Amn	1700	43
Dqx1	3158	726
Uchl4	1162	20
Cela1	1106	677
Csprs	2733	0
Atp6v0b	996	3234
Supt16	4491	4362
Lmx1a	3338	16
Rpl10	795	44007
C1galt1	2065	1822
Spock2	3915	561
Olig3	2066	0
Zfp91	5609	5664
Lrp1b	14743	4
Agpat3	3439	6606
Mlph	4484	11763
Chrac1	851	1473
Cox6c	503	6293
Fgd6	8044	3753
Nup62	3746	3187
Rheb	1521	6166
Slc45a2	2983	0
Slc15a1	3123	4
Aldh1a3	3400	4494
Tcf23	4101	186
Epgn	1704	2
Ifitm5	716	17
Naa15	6090	6252
Cox4i2	727	81
Tac4	1251	6
Il24	1116	42
Nat8f2	3280	2089
Lmod2	1967	3886
Setbp1	11008	1380
Trim8	3241	7493
Selenof	1509	20112
Entpd7	6050	1357
Klhl1	4048	766
Lmod1	3942	84
Gpr45	3860	0
Clec2d	1214	1157
Gpnmb	3798	1154
Ear6	712	1
Ear10	699	20
Rnase2a	690	674
Pabpc5	2434	0
Wnt16	1666	32
Pard6g	3143	323
Echs1	1502	7777
Immp2l	1147	446
Smarca5	4639	6157
Pcdhb1	2457	0
Pcdhb2	2775	10
Pcdhb3	3787	15
Pcdhb4	3719	28
Pcdhb5	3533	60
Pcdhb6	3579	0
Pcdhb7	3506	32
Pcdhb8	2340	5
Pcdhb9	3055	90
Pcdhb10	2841	34
Pcdhb11	3615	8
Pcdhb12	3034	40
Pcdhb13	3693	24
Pcdhb14	3438	30
Pcdhb15	2795	22
Pcdhb16	5270	114
Pcdhb17	3270	182
Pcdhb18	5039	70
Pcdhb19	4714	90
Pcdhb20	3398	64
Pcdhb21	2712	30
Pcdhb22	3067	82
Hemgn	2310	0
Klra21	1137	0
Klra22	1233	42
Klra18	1230	414
Klra19	1106	0
Tm2d1	986	1057
Mrpl27	730	1203
Mrpl34	646	1238
Mrpl36	902	1166
Mrpl43	1213	1123
Clec2h	2160	0
Trim16	3896	2356
Csmd1	14278	85
Mepe	1682	0
Kifc5b	2627	598
Hrg	1737	21791
Mcoln1	2002	2488
Acsbg1	2775	5386
Nans	1904	3760
Cdk20	1827	433
Ugt2a1	2570	0
Col4a6	6648	154
Srd5a2	3613	27
S1pr5	2495	54
Pi15	6923	306
Ric8a	2967	3648
Sfxn2	3212	919
Cadm3	4159	87
Ces1d	1966	534
Magee1	3584	266
Erc1	9854	2791
Taar1	999	0
Magee2	2316	0
Tas2r103	939	0
Tas2r116	918	0
Myo1f	3833	922
Ugt2b37	1879	8
1700102P08Rik	1098	2
Vmn1r48	909	0
Vmn1r47	933	0
Vmn1r43	1069	26
Vmn1r42	1098	0
Vmn1r52	930	0
V1ra8	840	0
Vmn1r54	948	0
Vmn1r50	933	0
Vmn1r53	1122	26
Vmn1r44	933	13
Vmn1r40	933	4
Vmn1r46	930	0
Vmn1r41	1025	0
Vmn1r10	936	0
Vmn1r29	912	0
Vmn1r11	900	0
Vmn1r13	903	0
Vmn1r15	900	0
Vmn1r14	912	0
Vmn1r25	909	0
Cldn16	1172	0
Prss1	807	0
Aipl1	1570	8
Dok4	2604	1677
Lyve1	2607	1506
Slc5a5	2928	230
Krt82	2095	0
Crip3	1014	0
Gm4736	1622	0
Elac1	4971	732
Pth2	569	0
Prss28	1190	0
Prss29	1181	2
Impa2	1737	1188
Hsd17b11	1699	10164
4930444G20Rik	1771	0
Selenom	890	953
Rasa2	5699	2228
Dhcr24	4028	23540
Ttyh2	3456	4467
Scgb3a1	613	15
Antxr1	5264	2174
Cd248	2562	1185
Adgra2	5517	3803
H3c15	649	17
Pip4k2b	5053	2216
Adgrv1	19328	14
Slc13a3	3224	708
Pawr	1828	2489
Psg20	1428	0
Ceacam3	4037	0
Psg25	3067	0
Psg28	1963	0
Psg29	5441	2
Plcz1	2182	0
Vsx1	3568	0
Afg3l1	4268	4524
Pcdha1	5248	2
Tsga13	1141	0
Defb6	323	0
Prelp	3602	1638
Baz2a	8369	7246
Iltifb	1110	0
Calcb	962	21
Alpk3	6369	656
Pnpla3	4649	66
Tgs1	4327	1394
Olfr73	942	0
Olfr74	957	0
Acsm1	2052	1538
Necab2	1971	0
Steap4	3140	2457
2310034C09Rik	943	0
Recql4	3922	433
Klf16	2652	1034
Btnl2	2563	2
Cttnbp2	5980	116
Elmo1	5877	1195
Igsf8	2280	3463
Lpo	2927	0
Fezf2	2304	0
Rdh1	3890	22
Tssk3	1034	0
Asb7	5055	869
B3galt6	3213	457
Helb	4532	1256
Srgap3	8886	888
Gjc3	4111	32
Synpo2	7116	505
Gjc2	2254	34
Mrps6	780	1078
Muc4	11276	830
Bsnd	2714	0
Strc	5757	10
Zfp358	1999	3135
Hnmt	1638	188
Pofut1	5603	2786
Ppp1r3a	7120	870
Kcnn3	7617	153
Atp6v0a4	3285	173
Smc1b	4040	3
Itpr3	8990	26308
Plpp3	3162	4304
Tm9sf2	3062	9007
Snx4	2442	5329
Itprid2	5093	5281
Sh3bgrl3	687	4600
Ube2n	3851	2549
Acss1	3594	1947
Aco2	2768	21042
Eif3h	1228	18848
Nme5	845	8
Mvp	2810	12777
Baalc	2315	88
Bhlhe23	2520	0
Caskin2	4722	1957
Bmp2k	6568	1679
Rem2	1887	322
Il25	1063	6
Setd7	7356	6595
Lnx2	4543	2575
Mydgf	913	3452
Socs4	6886	2138
Ftcd	2710	4608
Asb15	4268	355
Wdr5	2903	3951
Nek8	2800	1738
Pask	5119	585
Slc7a12	1729	0
Zcchc14	6476	6624
Vps4a	2136	3303
Pcdh18	5168	256
Colec12	3322	2471
Elovl6	5949	2110
Slc2a10	3434	91
Bbox1	1628	295
Gpha2	588	0
Recql5	3986	1068
Grin3b	3274	133
Nphs2	3124	2
Cntnap4	4850	62
Snx18	4447	3728
Krtap6-5	611	0
Krtap19-3	526	0
Nxph3	2093	0
Card10	4728	4960
Cdk9	3389	5563
Olfr138	939	0
Nobox	1893	0
Krtap19-2	605	0
Krtap19-4	304	0
Krtap19-1	493	0
Cdhr1	4340	12
Otud7a	3461	2
Cyp4f13	1711	1652
Card14	4210	278
Anp32b	1691	8730
Rtn4ip1	2982	369
Scrt1	4010	0
Cd209c	1550	10
Cd209d	863	24
Cd209e	1771	22
Parvb	3705	3456
Cacng6	1510	28
Slc5a4a	2055	0
Rogdi	1392	791
Gask1b	6627	664
Cacng7	2342	96
Cacng8	2116	1
Eps8l2	3065	5871
Npffr2	1643	0
Pygl	2821	3209
Scn4a	6598	100
Trhr2	2101	6
Zscan5b	1969	0
Arr3	1359	2
Kcnh7	3798	12
Pilrb1	1020	489
Sertad3	1257	634
Zfp704	13844	1237
Adgrl4	4106	862
Rac3	1078	212
Atp13a1	3914	9104
Acbd3	3471	3362
Pdzd3	2181	55
Nup155	6404	4199
Zfp87	2709	477
Ripply3	1529	666
Rfxap	2162	1144
Khdrbs2	2274	4
Apcdd1	3418	468
Cd209a	1484	54
Crb1	4702	9
Ms4a3	1009	0
Slc5a2	2270	0
Gsx2	1665	0
Asb6	2113	2246
Prss8	1860	495
Tm9sf3	6144	22096
Oosp1	873	12
Sumo2	998	1055
Krt75	3268	0
Zfp617	2948	715
Krtap19-9b	461	0
Acaca	9032	3375
Erdr1	777	1534
Myoz3	3397	4
Prima1	905	2
Dnah5	15616	2
Ppp1r14c	2524	402
Edaradd	8103	18
Mat1a	3486	62932
Cd81	1518	12549
Cyp2a12	1664	4023
Ercc3	2681	4041
Ces1e	2073	28
Ier3	1090	6913
Lad1	2992	7733
Ndufv1	1608	11237
Slc25a3	1520	27247
Sult1a1	1275	5344
Tor1b	2997	2882
Arhgef5	5407	13198
Osgep	1608	1310
Sac3d1	1374	1187
Tspan1	1971	190
Rab31	3476	8589
Qprt	1197	789
Rbm42	1701	4117
Hrnr	10658	0
Btbd10	2563	1062
Prpf6	3055	6294
Sec22a	3992	1224
Pycr2	1599	2287
Tmem97	1333	1592
Ctdspl	4627	2617
Spata4	1057	0
Klk10	1354	10
Smap2	2905	2727
Tmem30a	3660	5229
Metrn	1363	1505
Abhd17c	2238	2510
Bloc1s4	1306	1088
St13	1622	10274
Kptn	1649	522
Krt25	1989	0
Prss22	1324	829
Clmp	4147	402
Ptcd1	3219	1379
Lancl2	3657	1008
Antxr2	3806	8479
Tmem123	2986	3942
Prmt3	2495	1633
Lypd3	1629	4
Calhm2	2049	184
Emc7	1072	3502
Gpn1	3144	1856
Pgs1	2298	3279
Dcp1a	5616	1814
Ncapg2	6571	2064
Dnttip1	1244	2141
Fbxo31	4355	5040
Asl	1824	8348
Coq8b	2190	1539
Memo1	1499	2753
Adgrf1	3504	159
Ube2s	988	1699
Fam131a	2271	188
Tpr	7550	12996
Ptges2	1952	1318
Nmd3	1738	2845
Icmt	5392	4103
Wwc2	6548	10558
Qars	2501	7797
Ttc1	1467	1779
Exd2	3323	1071
Nol12	1993	1574
Gtf2f1	1720	4659
Cops8	1843	3144
Lrrc59	2834	12383
Kmo	2498	1073
Stk17b	3278	2510
Lbr	3552	3988
Sh3bp4	5014	4984
AI597479	3457	1030
Ppp1r15b	5588	6445
Phlpp1	6104	1966
Nop53	1557	6998
Rdh10	2295	5741
Ehd4	3387	11776
Clp1	1849	895
Tm9sf4	3895	6028
Hrh3	2625	0
Snapin	1916	3572
Usp53	4014	2444
Mindy1	2834	9784
Olfml3	1736	2505
Eps8l3	2270	1406
Adprhl2	1368	1460
Stx12	2320	3446
Smpdl3b	1925	717
Bsdc1	2659	2492
Lao1	1958	7
Oas1d	1734	3
Ugt2b38	1893	4
Slc15a4	2706	1955
Lrrc8c	2829	4742
N4bp2l1	1906	523
Psph	1537	1223
Spon2	2237	567
Acacb	8485	2438
Ube3c	5033	5958
Adgra3	4475	3058
Chpf2	5371	4427
Eif3b	2966	23912
Mlxip	8074	6135
Emilin1	3464	3239
Snx21	1520	1141
Rbm28	4186	3421
Camk1	1434	2397
Itfg2	2299	1652
Chchd4	1245	879
Creld1	2250	1594
Pot1a	2938	914
Rpn1	3642	14671
Isy1	1619	2112
Brk1	1095	4799
Lsm8	750	1601
Fbxl14	4219	2564
Vrk3	1752	1633
Nlrp6	4436	1767
Numa1	7153	10238
Ptov1	1764	4093
Kdelr1	1525	5261
Unc45a	3263	3700
Sf3b3	4299	12498
Usb1	1764	1617
Rhou	3367	4463
Dohh	1438	1377
Zdhhc7	2854	2453
Snapc2	1514	1060
Cyp4v3	2898	2032
Armc6	2198	870
Cdcp1	3849	1423
Trip12	9632	13275
Imp3	899	2252
Trf	2332	325790
Slc22a13	2004	0
Alg9	2778	1320
Rpp25	1346	370
Cd276	3185	4240
Hemk1	2194	349
Il13ra1	3716	3267
Pwp1	2579	2558
Upb1	3042	1946
Apon	1618	1983
Apof	2327	1566
Fam207a	2428	2300
Fig4	3263	1284
Traf3ip2	2867	724
Zc3h10	2096	908
Enpp3	2815	525
Cisd1	965	2308
Ncln	2879	7625
Nup107	3092	2128
Psme4	6442	6499
Tmed4	1625	3737
Pnpo	2036	2009
6330403K07Rik	1598	6
Tbc1d10a	1913	1145
Tubg1	1627	1782
Tubg2	1777	50
Nt5m	1306	610
Hoxb2	1629	70
Ccdc117	3401	1057
Ddx1	2469	8680
Tedc1	3355	1444
Adi1	1675	5348
Sptssa	1363	3517
Pelo	1572	1056
Ddx41	2205	4715
Epdr1	2387	1806
Slf1	3742	763
Akr1c14	2445	1016
Chmp7	2706	3051
Dnajc9	1631	969
Farp1	4857	11053
Ppif	1547	1094
Kdelr3	1414	1222
Topors	3842	2486
Fbxo4	3446	1127
Mfsd5	1742	2803
Psmd2	3053	21060
Pla1a	1974	2157
0610012G03Rik	1456	2110
Gpsm3	1343	283
Pkdcc	2454	1324
Nrm	1464	809
Scaf8	4873	5063
Ift140	5804	1275
Abhd3	1887	139
Smim3	1986	1846
Hmgxb3	5199	2589
Lars	3911	7593
Wdr74	1204	2212
Ciapin1	4327	3950
Tmem109	1929	4149
Carns1	3968	342
Otub1	1677	6414
Yars	2404	2431
Atp6v1b1	1972	1
Cd300c2	1139	491
Il17rc	2369	2009
Mcoln3	1712	0
Syt12	3277	930
Vmn1r37	909	0
Vmn1r36	918	0
Vmn1r35	891	0
Vmn1r38	909	0
Vmn1r33	918	0
Vmn1r32	2442	0
Vmn1r17	912	0
Vmn1r26	1020	0
Vmn1r24	891	0
Vmn1r5	1086	0
Vmn1r6	912	0
Vmn1r4	894	0
Vmn1r30	909	0
Vmn1r22	909	0
Vmn1r23	909	0
Vmn1r28	909	0
Vmn1r18	900	0
Vmn1r19	927	0
Vmn1r21	894	0
Vmn1r16	912	0
Vmn1r9	1051	0
Vmn1r8	1213	0
Acot2	2198	572
Galnt10	4701	3917
Vmn1r229	921	0
Vmn1r226	897	0
Vmn1r228	1443	0
Vmn1r232	1159	0
Vmn1r225	897	0
Vmn1r227	921	0
Vmn1r231	936	0
Vmn1r230	951	0
Vmn1r234	990	0
Vmn1r235	1781	0
Vmn1r237	870	0
Vmn1r236	1121	0
Vmn1r233	960	0
Vmn1r73	912	0
Vmn1r80	927	0
Vmn1r76	975	0
Vmn1r74	915	0
Vmn1r75	918	0
Vmn1r78	942	0
Vmn1r83	921	0
Vmn1r81	921	0
Vmn1r-ps103	972	0
Vmn1r200	939	0
Vmn1r199	1104	0
Vmn1r214	1104	0
Vmn1r213	1155	0
Vmn1r206	939	0
Vmn1r205	951	0
Vmn1r208	927	0
Vmn1r215	903	0
Vmn1r198	903	0
Vmn1r201	903	0
Vmn1r218	897	0
Vmn1r195	1088	0
Vmn1r202	909	0
Vmn1r193	960	0
Vmn1r89	951	0
Vmn1r87	888	0
Vmn1r70	897	0
Vmn1r67	999	0
Vmn1r66	1524	0
Vmn1r185	960	0
Vmn1r84	957	0
Vmn1r82	915	0
Vmn1r210	921	0
Vmn1r203	936	0
Vmn1r220	897	0
Vmn1r219	939	0
Vmn1r217	897	0
Vmn1r222	927	0
Vmn1r212	1074	0
Vmn1r211	897	0
Vmn1r197	897	0
Vmn1r216	897	0
Acot4	2325	496
Havcr2	2724	362
Trpm8	3821	6
Elovl5	2781	5642
Slc26a6	2725	217
Vmn1r27	912	0
Il17rd	8220	498
Gpr37l1	2253	0
Trpm2	7292	357
Tymp	2334	596
Apobr	3599	1190
Exosc5	1110	1228
Fam3c	2739	2476
Ubfd1	4831	2325
Zcchc7	2523	1388
Gfm1	2598	3521
Usp39	2237	3314
Larp7	2121	2553
D6Wsu163e	2238	825
Gldc	3785	4996
Atp5o	772	8995
Tomm70a	3778	5886
Praf2	1206	2046
Ccdc22	2256	1221
Pim2	2041	251
Fam50a	1383	2215
Txlnb	4457	4573
Cers1	2724	0
Atp12a	3951	0
Sugct	1724	308
Tmc2	3216	0
Mvd	1864	2584
Socs7	7274	2331
Prpf8	7481	20357
Casc3	3742	2505
Pcdha9	5341	0
Pcdha3	5355	0
Pcdha12	5254	0
Sardh	4558	6395
Ufsp2	1638	1761
Eif4a3	1463	5224
Stab1	7995	6425
Stab2	8133	1429
Pkhd1l1	13049	980
Med9	3013	931
Shkbp1	2347	1257
Edem1	5858	6555
Ash1l	11270	7825
Lrrc4	3622	6
Rspo1	1834	94
Wfdc12	725	0
Cavin2	3055	9783
Nap1l3	2825	10
Smim11	500	747
Mthfd1	3324	5015
Nop2	2623	4224
Prom2	4266	50
Tmem47	4082	370
Hexim1	3400	2192
Slc25a36	3061	1127
Tmlhe	2257	291
Dbh	2282	14
Pou4f2	3207	6
Pou4f3	1146	0
Cabp7	3028	9
Wdr81	6909	2521
Ttc36	764	2660
Ell2	3649	2127
Abcg4	3626	6
Rassf3	3424	2741
Cspg4	8050	620
Bloc1s5	1757	700
Tnip2	1966	1765
Adgre4	3491	43
Dnajc17	1008	465
Spats2	2058	1683
Slc6a20a	1894	2
Slc39a6	3882	2485
Rab40b	1865	47
Clca3b	3305	96
Spag4	1502	23
Rab40c	2466	1496
Gbgt1	1335	115
Cytip	5735	1266
Dppa3	818	8
Defb9	323	0
Defb7	306	0
Defb11	339	0
Defb15	331	0
Defb13	231	0
Defb35	267	0
Defb10	297	0
Onecut3	4689	1315
Atxn7	6852	1854
Rhbdl3	3767	135
Cog8	2104	1633
Nol6	4483	4119
Pth2r	2414	8
Galnt2	4111	9099
Ece2	3129	2
Braf	9728	1873
Mcfd2	2275	6196
Moxd2	1860	0
Wnt9a	3318	406
Il31ra	3668	12
Mylk	7809	3889
Catsper1	2304	0
Kif18a	3368	486
Car9	1959	2584
Vasn	3189	2558
Otoa	3663	27
Mllt6	7271	6188
Dph1	2103	504
Osbpl2	2807	3148
Arl6ip4	1182	3107
Zfp52	3164	844
Tbc1d19	2688	1206
Bmerb1	2355	8
Sec14l2	2528	1467
Tbc1d10b	3614	3139
Zfp622	2803	3927
Angel1	3850	418
Tmem214	2832	6295
Pimreg	1466	980
Cep85	3866	2027
Rnf126	1639	2958
Cabp4	1433	0
Cpa5	2187	0
Babam2	1460	2613
2210407C18Rik	879	282
Eif3j1	2413	0
Zfp119a	2041	229
Il23r	2488	0
Trib1	4026	3026
Spice1	4342	391
Trib2	4198	1302
Stxbp6	4325	1438
Dlgap5	2964	1285
Lgi4	3444	147
Myrip	4762	374
Fcgr4	1250	959
Crygb	633	0
Wt1	3092	523
Acat1	3373	6783
Slc22a19	1983	0
Hectd1	8988	17584
Slc25a38	1783	1074
Tmem63a	3239	7030
Metrnl	2468	1063
Lmcd1	1728	1062
Tmem143	2169	601
Hnrnpll	3133	4317
Chrna2	3527	46
Depdc7	1778	3134
Klhdc8a	4269	234
Cbx7	2893	2661
Tnrc6b	17528	4271
Slc24a1	5226	14
Hdhd5	1908	558
Rhbdl1	1543	167
Camk1g	2453	15
Ncaph	2694	1919
Ccdc92	2256	458
Mfsd4b1	2679	202
Utp6	3871	2804
Spata20	2589	37
Aarsd1	1333	1253
Dhx8	4318	2365
Heatr1	6776	3640
Ice1	7675	5508
Mtmr6	3837	4490
Pcca	2752	1378
Ugt3a2	2196	1200
Eppk1	12325	1677
Cyyr1	2034	248
Map3k7cl	1652	18
Slc22a7	2007	18
Etf1	3705	12259
Prelid3a	2167	108
Pcnx3	7264	7128
Uhrf2	3538	4878
Cox15	4798	2608
Rab29	1191	354
Eef1aknmt	2790	924
Fmo4	1787	167
Vash2	4190	956
Ppp2r5a	3082	4685
Hhat	2835	136
Tor1a	1452	2174
BC005624	1328	2058
Exosc2	1689	1447
Zdhhc5	4740	7493
Bpifb5	1637	0
Gdap1l1	2580	0
Ncoa5	3091	2666
Gatb	2307	980
Naxe	905	2747
Msto1	1825	2414
Atp1a1	3702	92700
Aldob	2018	19379
Ptbp3	6889	9414
Sesn2	2655	761
Mepce	3166	2438
Daglb	3242	1035
Tmem150a	1510	3371
Smyd5	2493	2290
Hdac11	2494	1305
Plekha5	5133	2495
Tnrc6a	8479	8641
Ces1f	1915	42
Nae1	1808	2371
Acsf3	2232	1241
Mbd3l2	2155	0
Tmem45b	1575	576
Frs3	2135	205
Cd207	1530	26
Prokr2	4533	196
Nkx6-1	1795	4
Hip1r	4392	11266
H3c8	492	59
Ucn2	1002	5
Zfp979	2561	144
Ugt1a6a	3302	843
Pex16	1608	1361
Chil4	1510	1139
Mgat5	3104	1032
Chrna3	4352	4
Lpcat3	2502	5061
Mchr1	2189	82
Spsb4	2232	72
Myocd	5117	227
Mgl2	1550	734
Nek9	5386	10535
Eif3l	1893	10253
Aif1l	2953	788
Pomt1	2869	1069
Afm	2022	368
Gtpbp6	1615	1070
Crebzf	5263	3713
Lrrc3	4295	628
Oas1f	1480	0
Angptl6	1564	96
Wasf3	2685	10
Defb19	394	0
Oas1a	1888	105
Diras1	2920	0
Galnt17	4196	203
Lgi3	3181	49
Appl2	2945	6277
Appl1	6961	2283
B3gnt7	2595	163
Alms1	9984	436
Oas3	4718	223
AY074887	698	1
Yipf3	2035	4899
Nsun2	4279	11603
Ubald1	1386	2050
Idi1	2867	54
Alg1	1759	1349
Tspan10	2064	8
Akr1d1	2699	789
Wfdc5	2324	0
Eif2b1	2012	2846
Sectm1a	1615	45
Mios	3704	1702
Trim41	3470	2269
Pla2g4b	3858	4
Mrgprf	2006	118
Eif3m	1229	7148
Lactb2	1887	1745
Fam193b	4341	4105
Rho	4463	26
Slc66a1	2253	893
Pgghg	3171	1298
BC016579	2192	90
Tapbpl	2073	911
Bag2	1815	1247
Ythdf2	4078	2374
Slc44a3	2560	1837
Tbl3	2515	3110
Scgn	1411	0
Tmem51	1874	1083
Prmt7	2254	3292
Ubl4a	2317	1170
Chtf18	3106	770
Fam20b	4238	3624
Kri1	2598	1262
Hkdc1	3483	2191
Ube2d1	1431	1398
Abhd17a	1473	5332
Rtcb	1979	8387
Slc5a8	5331	0
Rdh16f2	1265	1445
Mfap3	4864	2400
Nle1	1767	851
Heatr6	5673	1964
Mrm1	2477	684
Nr1d1	2765	2641
Cd300ld	2437	415
Tmc6	3171	4329
Uts2r	1703	6
Ubxn2a	4762	4423
Mbip	1508	1474
L2hgdh	3338	1752
Eif2b2	1605	3585
Flvcr2	3435	227
Ifi27l2b	1093	338
Clba1	1915	774
Gpx6	1262	0
Rasa1	5101	3716
Zcchc9	1532	1292
Zswim6	5454	1466
Zfp503	4213	1019
Oxnad1	2062	805
Haus4	1587	1083
Shisa2	3146	288
Stk24	2574	6622
Ggact	1079	1350
Itgbl1	2357	342
Nipal2	3825	160
C030006K11Rik	1821	710
Csdc2	2490	415
Cyp2d34	1622	14
Cerk	4546	2148
Pim3	2419	12106
Rfc4	1216	695
Setd4	1825	405
Zfp160	3795	762
Pex6	3372	2588
AI661453	5032	3807
Rhoq	4122	2052
Cplx4	1756	2
Me2	7631	3271
Tkfc	2256	4784
Nmrk1	1630	370
Cyp2c70	1709	1912
Ubtd1	1527	1153
Pi4k2a	3771	4675
Fam160b1	5630	4949
Dars	2509	3861
Dyrk3	2072	461
Rabif	1985	1321
Sft2d2	5698	8147
Wdr26	7047	11444
Ormdl1	1846	607
Farp2	3912	523
Gca	3288	559
P2rx3	4190	41
Rhov	1657	50
Spg11	7665	3617
Mall	1967	823
Sdcbp2	1398	4361
Edem2	2294	3328
Tmem189	1700	4527
Tm4sf4	1398	9406
Ints3	4460	4140
Rap1a	2459	3622
Gtf2b	1252	2329
Efcab7	1879	211
Slc5a9	4360	38
Gnl2	2350	3502
Ldlrap1	2671	3863
9430015G10Rik	2660	663
Tmprss11d	2046	0
Parm1	2085	6638
Sds	1164	3950
Hibadh	1734	3492
Eva1a	1768	442
Mob1a	1562	2775
Gys2	2657	603
Mrps35	1067	1694
Zfp772	2772	289
Mypop	2175	169
Igflr1	1186	265
Ctu1	2459	429
Spon1	6166	4497
Thumpd1	2892	2489
Tmem159	1411	602
Kif22	2064	1355
Prr14	2278	2165
Dkk4	1314	0
Fgl1	1120	14314
Cbr4	1115	848
Nxnl1	2778	6
Ces2c	1969	162
Klhdc4	2083	1948
Chmp1a	2171	9007
Map3k21	5692	306
Msantd4	2830	2358
Ppan	1671	2819
Kank2	4853	4414
Zfp810	3238	746
Dlat	4035	3862
Etfa	1464	7215
Herc1	15229	4607
Ice2	4029	626
Rrp9	1537	1701
Camkv	3031	12
Zfp65	3960	410
Zfp709	3975	174
Eif4b	3854	35875
Pdk3	2055	695
Adig	632	4
Il27	1103	4
Alox12e	2323	8
Ppp1r42	1442	8
Ackr4	2109	90
